size;resolution;mask_size;nanoseconds
5;1280x720;3x3;27170400
5;1280x720;5x5;91548000
5;1280x720;7x7;181688900
5;1280x720;9x9;324227100
5;1280x720;11x11;477926200
5;1280x720;13x13;948648000
5;1280x720;15x15;1365668000
4;640x360;3x3;11229600
4;640x360;5x5;41481600
4;640x360;7x7;56408100
4;640x360;9x9;121988400
4;640x360;11x11;139618800
4;640x360;13x13;238087500
4;640x360;15x15;292397300
3;320x180;3x3;3627400
3;320x180;5x5;10808100
3;320x180;7x7;17383500
3;320x180;9x9;31812900
3;320x180;11x11;44347800
3;320x180;13x13;53283300
3;320x180;15x15;59267600
2;160x90;3x3;490100
2;160x90;5x5;1409800
2;160x90;7x7;2905300
2;160x90;9x9;5340100
2;160x90;11x11;7346500
2;160x90;13x13;11202600
2;160x90;15x15;20503600
1;80x45;3x3;120400
1;80x45;5x5;511900
1;80x45;7x7;924300
1;80x45;9x9;1431900
1;80x45;11x11;1832500
1;80x45;13x13;2906800
1;80x45;15x15;3631500
5;1280x720;3x3;28428600
5;1280x720;5x5;93044600
5;1280x720;7x7;182894100
5;1280x720;9x9;327617400
5;1280x720;11x11;484222900
5;1280x720;13x13;682715600
5;1280x720;15x15;894491600
4;640x360;3x3;6545300
4;640x360;5x5;22722900
4;640x360;7x7;44247800
4;640x360;9x9;79475400
4;640x360;11x11;117067500
4;640x360;13x13;174156700
4;640x360;15x15;226048800
3;320x180;3x3;1682200
3;320x180;5x5;5695100
3;320x180;7x7;11065300
3;320x180;9x9;19442900
3;320x180;11x11;28400700
3;320x180;13x13;42084200
3;320x180;15x15;54647700
2;160x90;3x3;428300
2;160x90;5x5;1459400
2;160x90;7x7;2803400
2;160x90;9x9;4840900
2;160x90;11x11;7115200
2;160x90;13x13;10110200
2;160x90;15x15;13173300
1;80x45;3x3;102000
1;80x45;5x5;343100
1;80x45;7x7;673500
1;80x45;9x9;1167400
1;80x45;11x11;1711300
1;80x45;13x13;2452800
1;80x45;15x15;3176700
5;1280x720;3x3;28125300
5;1280x720;5x5;94944500
5;1280x720;7x7;183476700
5;1280x720;9x9;327427400
5;1280x720;11x11;474613700
5;1280x720;13x13;698229300
5;1280x720;15x15;918504600
4;640x360;3x3;6983800
4;640x360;5x5;24266800
4;640x360;7x7;46623000
4;640x360;9x9;82232500
4;640x360;11x11;119689500
4;640x360;13x13;172783000
4;640x360;15x15;241258400
3;320x180;3x3;1655400
3;320x180;5x5;5642700
3;320x180;7x7;10981000
3;320x180;9x9;19574900
3;320x180;11x11;28718000
3;320x180;13x13;42350300
3;320x180;15x15;55548900
2;160x90;3x3;421800
2;160x90;5x5;1440500
2;160x90;7x7;2735000
2;160x90;9x9;4979800
2;160x90;11x11;7216200
2;160x90;13x13;10542700
2;160x90;15x15;13520700
1;80x45;3x3;103300
1;80x45;5x5;352000
1;80x45;7x7;690700
1;80x45;9x9;1194700
1;80x45;11x11;1739500
1;80x45;13x13;2421400
1;80x45;15x15;3167900
5;1280x720;3x3;28543700
5;1280x720;5x5;96710500
5;1280x720;7x7;187968000
5;1280x720;9x9;323337100
5;1280x720;11x11;475791500
5;1280x720;13x13;698187700
5;1280x720;15x15;1000962200
4;640x360;3x3;9358300
4;640x360;5x5;26341900
4;640x360;7x7;46055300
4;640x360;9x9;85635300
4;640x360;11x11;126893300
4;640x360;13x13;187342800
4;640x360;15x15;243921600
3;320x180;3x3;1707500
3;320x180;5x5;5712500
3;320x180;7x7;11229200
3;320x180;9x9;20280500
3;320x180;11x11;32382000
3;320x180;13x13;61467300
3;320x180;15x15;59948200
2;160x90;3x3;427200
2;160x90;5x5;1472000
2;160x90;7x7;2859800
2;160x90;9x9;5043000
2;160x90;11x11;7097800
2;160x90;13x13;10295600
2;160x90;15x15;14310100
1;80x45;3x3;104900
1;80x45;5x5;344900
1;80x45;7x7;663300
1;80x45;9x9;1206700
1;80x45;11x11;1695600
1;80x45;13x13;2457300
1;80x45;15x15;3243300
5;1280x720;3x3;31203800
5;1280x720;5x5;126735200
5;1280x720;7x7;238168000
5;1280x720;9x9;488200600
5;1280x720;11x11;711426400
5;1280x720;13x13;1087814900
5;1280x720;15x15;1464906300
4;640x360;3x3;9969600
4;640x360;5x5;43837800
4;640x360;7x7;54445800
4;640x360;9x9;112395800
4;640x360;11x11;134100600
4;640x360;13x13;221738200
4;640x360;15x15;266662700
3;320x180;3x3;2310500
3;320x180;5x5;7052100
3;320x180;7x7;12688300
3;320x180;9x9;25085500
3;320x180;11x11;35413800
3;320x180;13x13;49742200
3;320x180;15x15;62609600
2;160x90;3x3;578400
2;160x90;5x5;1727500
2;160x90;7x7;3245000
2;160x90;9x9;5440600
2;160x90;11x11;7925400
2;160x90;13x13;11535100
2;160x90;15x15;15937000
1;80x45;3x3;144500
1;80x45;5x5;433900
1;80x45;7x7;802700
1;80x45;9x9;1367600
1;80x45;11x11;1961000
1;80x45;13x13;2857500
1;80x45;15x15;3643000
5;1280x720;3x3;36658900
5;1280x720;5x5;128031000
5;1280x720;7x7;231527700
5;1280x720;9x9;394564700
5;1280x720;11x11;561604200
5;1280x720;13x13;846811100
5;1280x720;15x15;1082720000
4;640x360;3x3;8608600
4;640x360;5x5;25771800
4;640x360;7x7;48902300
4;640x360;9x9;101001700
4;640x360;11x11;147003700
4;640x360;13x13;207170900
4;640x360;15x15;240691300
3;320x180;3x3;1734600
3;320x180;5x5;5930200
3;320x180;7x7;12337800
3;320x180;9x9;21988400
3;320x180;11x11;36494100
3;320x180;13x13;44139500
3;320x180;15x15;60747000
2;160x90;3x3;440600
2;160x90;5x5;1505900
2;160x90;7x7;3039900
2;160x90;9x9;5623000
2;160x90;11x11;7818200
2;160x90;13x13;11038100
2;160x90;15x15;14857400
1;80x45;3x3;103200
1;80x45;5x5;346100
1;80x45;7x7;686700
1;80x45;9x9;1161000
1;80x45;11x11;1704500
1;80x45;13x13;2470100
1;80x45;15x15;3149400
5;1280x720;3x3;30667700
5;1280x720;5x5;105542900
5;1280x720;7x7;201729900
5;1280x720;9x9;367126200
5;1280x720;11x11;533853200
5;1280x720;13x13;798044700
5;1280x720;15x15;1447460500
4;640x360;3x3;14343000
4;640x360;5x5;46588300
4;640x360;7x7;74158800
4;640x360;9x9;133377300
4;640x360;11x11;206969300
4;640x360;13x13;224656000
4;640x360;15x15;320574300
3;320x180;3x3;2498300
3;320x180;5x5;7125100
3;320x180;7x7;13272100
3;320x180;9x9;23182000
3;320x180;11x11;33473100
3;320x180;13x13;47371700
3;320x180;15x15;56953200
2;160x90;3x3;410900
2;160x90;5x5;1396900
2;160x90;7x7;2690800
2;160x90;9x9;7369700
2;160x90;11x11;13690700
2;160x90;13x13;21196300
2;160x90;15x15;25610600
1;80x45;3x3;245000
1;80x45;5x5;724800
1;80x45;7x7;858200
1;80x45;9x9;1905700
1;80x45;11x11;1675500
1;80x45;13x13;3505600
1;80x45;15x15;3272200
5;1280x720;3x3;47479100
5;1280x720;5x5;159061900
5;1280x720;7x7;253848900
5;1280x720;9x9;530085000
5;1280x720;11x11;762455700
5;1280x720;13x13;1198784500
5;1280x720;15x15;1537918400
4;640x360;3x3;16137700
4;640x360;5x5;40310600
4;640x360;7x7;79328800
4;640x360;9x9;130067700
4;640x360;11x11;212758900
4;640x360;13x13;319144000
4;640x360;15x15;395909000
3;320x180;3x3;5379200
3;320x180;5x5;11980100
3;320x180;7x7;23848000
3;320x180;9x9;40777600
3;320x180;11x11;50393800
3;320x180;13x13;90831500
3;320x180;15x15;96761600
2;160x90;3x3;887500
2;160x90;5x5;3012200
2;160x90;7x7;4405300
2;160x90;9x9;5045200
2;160x90;11x11;6975100
2;160x90;13x13;14057500
2;160x90;15x15;16708700
1;80x45;3x3;106800
1;80x45;5x5;351200
1;80x45;7x7;691100
1;80x45;9x9;1207900
1;80x45;11x11;1729100
1;80x45;13x13;2452900
1;80x45;15x15;3121500
5;1280x720;3x3;30195500
5;1280x720;5x5;145558200
5;1280x720;7x7;287664600
5;1280x720;9x9;401437700
5;1280x720;11x11;674885000
5;1280x720;13x13;755932200
5;1280x720;15x15;1002985200
4;640x360;3x3;6724600
4;640x360;5x5;23258600
4;640x360;7x7;45881100
4;640x360;9x9;91258000
4;640x360;11x11;150145500
4;640x360;13x13;188735100
4;640x360;15x15;253717600
3;320x180;3x3;1821900
3;320x180;5x5;6091700
3;320x180;7x7;13072800
3;320x180;9x9;22138300
3;320x180;11x11;33169400
3;320x180;13x13;43455200
3;320x180;15x15;59503400
2;160x90;3x3;418500
2;160x90;5x5;1425300
2;160x90;7x7;2754400
2;160x90;9x9;4937500
2;160x90;11x11;7112600
2;160x90;13x13;20437100
2;160x90;15x15;15198700
1;80x45;3x3;164400
1;80x45;5x5;463800
1;80x45;7x7;805000
1;80x45;9x9;1182100
1;80x45;11x11;1681300
1;80x45;13x13;2503300
1;80x45;15x15;3687900
5;1280x720;3x3;27616900
5;1280x720;5x5;109167000
5;1280x720;7x7;249060800
5;1280x720;9x9;505386800
5;1280x720;11x11;713522000
5;1280x720;13x13;833204100
5;1280x720;15x15;1085787200
4;640x360;3x3;14754600
4;640x360;5x5;39479000
4;640x360;7x7;55882800
4;640x360;9x9;98605500
4;640x360;11x11;144444700
4;640x360;13x13;219791200
4;640x360;15x15;286591500
3;320x180;3x3;2359700
3;320x180;5x5;7060500
3;320x180;7x7;12693400
3;320x180;9x9;21815500
3;320x180;11x11;34481800
3;320x180;13x13;46430700
3;320x180;15x15;61598500
2;160x90;3x3;558000
2;160x90;5x5;1740200
2;160x90;7x7;3181800
2;160x90;9x9;5123400
2;160x90;11x11;7886100
2;160x90;13x13;11087600
2;160x90;15x15;14226100
1;80x45;3x3;134900
1;80x45;5x5;415400
1;80x45;7x7;760500
1;80x45;9x9;1327300
1;80x45;11x11;2078800
1;80x45;13x13;2830600
1;80x45;15x15;3313100
5;1280x720;3x3;37618800
5;1280x720;5x5;113054200
5;1280x720;7x7;206889800
5;1280x720;9x9;416023000
5;1280x720;11x11;624305000
5;1280x720;13x13;918116000
5;1280x720;15x15;1221967000
4;640x360;3x3;6921600
4;640x360;5x5;35722400
4;640x360;7x7;58842000
4;640x360;9x9;106933800
4;640x360;11x11;174641600
4;640x360;13x13;219551700
4;640x360;15x15;281593100
3;320x180;3x3;2973200
3;320x180;5x5;10875100
3;320x180;7x7;18002300
3;320x180;9x9;27097700
3;320x180;11x11;42360400
3;320x180;13x13;63830600
3;320x180;15x15;77724600
2;160x90;3x3;440100
2;160x90;5x5;3185400
2;160x90;7x7;4786800
2;160x90;9x9;5185500
2;160x90;11x11;7293800
2;160x90;13x13;10840400
2;160x90;15x15;16939900
1;80x45;3x3;224300
1;80x45;5x5;736600
1;80x45;7x7;1439300
1;80x45;9x9;1585200
1;80x45;11x11;1817300
1;80x45;13x13;2523900
1;80x45;15x15;3340900
5;1280x720;3x3;38655100
5;1280x720;5x5;119581600
5;1280x720;7x7;216986200
5;1280x720;9x9;383194500
5;1280x720;11x11;575206000
5;1280x720;13x13;792442200
5;1280x720;15x15;1032685300
4;640x360;3x3;6861200
4;640x360;5x5;29903100
4;640x360;7x7;47373800
4;640x360;9x9;92831300
4;640x360;11x11;151359000
4;640x360;13x13;203240900
4;640x360;15x15;242565500
3;320x180;3x3;1783800
3;320x180;5x5;5725500
3;320x180;7x7;11101700
3;320x180;9x9;26532600
3;320x180;11x11;29063600
3;320x180;13x13;44611100
3;320x180;15x15;54708000
2;160x90;3x3;475900
2;160x90;5x5;1416400
2;160x90;7x7;2932800
2;160x90;9x9;5653600
2;160x90;11x11;8931500
2;160x90;13x13;13523000
2;160x90;15x15;15356500
1;80x45;3x3;101400
1;80x45;5x5;337100
1;80x45;7x7;718400
1;80x45;9x9;1142900
1;80x45;11x11;1640700
1;80x45;13x13;2379400
1;80x45;15x15;5668600
5;1280x720;3x3;36656700
5;1280x720;5x5;123865400
5;1280x720;7x7;267914300
5;1280x720;9x9;491554100
5;1280x720;11x11;550659200
5;1280x720;13x13;767781200
5;1280x720;15x15;975885800
4;640x360;3x3;7147000
4;640x360;5x5;27616500
4;640x360;7x7;53968000
4;640x360;9x9;94504200
4;640x360;11x11;148169800
4;640x360;13x13;196967000
4;640x360;15x15;262016300
3;320x180;3x3;2379600
3;320x180;5x5;7426800
3;320x180;7x7;13795600
3;320x180;9x9;24077600
3;320x180;11x11;34663100
3;320x180;13x13;49269800
3;320x180;15x15;70049300
2;160x90;3x3;1347200
2;160x90;5x5;3874300
2;160x90;7x7;5547100
2;160x90;9x9;6316500
2;160x90;11x11;8274800
2;160x90;13x13;12282100
2;160x90;15x15;14987000
1;80x45;3x3;156800
1;80x45;5x5;444300
1;80x45;7x7;817900
1;80x45;9x9;1378300
1;80x45;11x11;2046900
1;80x45;13x13;2597700
1;80x45;15x15;3177800
5;1280x720;3x3;27187500
5;1280x720;5x5;91562100
5;1280x720;7x7;185426500
5;1280x720;9x9;321863300
5;1280x720;11x11;467286600
5;1280x720;13x13;711191000
5;1280x720;15x15;922721200
4;640x360;3x3;6938200
4;640x360;5x5;23913100
4;640x360;7x7;46376300
4;640x360;9x9;82563900
4;640x360;11x11;121697000
4;640x360;13x13;177195400
4;640x360;15x15;226188500
3;320x180;3x3;1692100
3;320x180;5x5;5828900
3;320x180;7x7;11648400
3;320x180;9x9;20309100
3;320x180;11x11;29554900
3;320x180;13x13;43585600
3;320x180;15x15;58028000
2;160x90;3x3;441200
2;160x90;5x5;1498300
2;160x90;7x7;2898700
2;160x90;9x9;5004300
2;160x90;11x11;7481300
2;160x90;13x13;10806300
2;160x90;15x15;14145000
1;80x45;3x3;116300
1;80x45;5x5;364700
1;80x45;7x7;713900
1;80x45;9x9;1253900
1;80x45;11x11;1811000
1;80x45;13x13;2564600
1;80x45;15x15;3336800
5;1280x720;3x3;28195000
5;1280x720;5x5;95838600
5;1280x720;7x7;192777600
5;1280x720;9x9;384940200
5;1280x720;11x11;516336700
5;1280x720;13x13;757094000
5;1280x720;15x15;1012838000
4;640x360;3x3;9354300
4;640x360;5x5;32869900
4;640x360;7x7;68785300
4;640x360;9x9;100995600
4;640x360;11x11;138121500
4;640x360;13x13;189749700
4;640x360;15x15;258915400
3;320x180;3x3;2574200
3;320x180;5x5;6041700
3;320x180;7x7;15385500
3;320x180;9x9;27974300
3;320x180;11x11;33212900
3;320x180;13x13;47268500
3;320x180;15x15;72382100
2;160x90;3x3;544500
2;160x90;5x5;1864400
2;160x90;7x7;3345900
2;160x90;9x9;5742100
2;160x90;11x11;7868600
2;160x90;13x13;10960400
2;160x90;15x15;14843800
1;80x45;3x3;139900
1;80x45;5x5;448500
1;80x45;7x7;800000
1;80x45;9x9;1330900
1;80x45;11x11;1938600
1;80x45;13x13;2708100
1;80x45;15x15;3491700
5;1280x720;3x3;36673600
5;1280x720;5x5;114896900
5;1280x720;7x7;208090100
5;1280x720;9x9;377115000
5;1280x720;11x11;544438400
5;1280x720;13x13;790693800
5;1280x720;15x15;969963300
4;640x360;3x3;8027200
4;640x360;5x5;23881600
4;640x360;7x7;63634600
4;640x360;9x9;96332400
4;640x360;11x11;145075400
4;640x360;13x13;205287200
4;640x360;15x15;256911900
3;320x180;3x3;2731200
3;320x180;5x5;6084300
3;320x180;7x7;16702400
3;320x180;9x9;19994400
3;320x180;11x11;30752200
3;320x180;13x13;41147500
3;320x180;15x15;69364300
2;160x90;3x3;418900
2;160x90;5x5;1382400
2;160x90;7x7;2672900
2;160x90;9x9;5513500
2;160x90;11x11;10555100
2;160x90;13x13;10376000
2;160x90;15x15;15413700
1;80x45;3x3;102700
1;80x45;5x5;455500
1;80x45;7x7;690300
1;80x45;9x9;1218500
1;80x45;11x11;1867200
1;80x45;13x13;3155200
1;80x45;15x15;3771400
5;1280x720;3x3;27947900
5;1280x720;5x5;106100400
5;1280x720;7x7;219012000
5;1280x720;9x9;359029100
5;1280x720;11x11;540734800
5;1280x720;13x13;805614000
5;1280x720;15x15;1035585300
4;640x360;3x3;6635900
4;640x360;5x5;22615200
4;640x360;7x7;51861200
4;640x360;9x9;97420500
4;640x360;11x11;133437900
4;640x360;13x13;197490600
4;640x360;15x15;244660500
3;320x180;3x3;1657500
3;320x180;5x5;5706600
3;320x180;7x7;11084700
3;320x180;9x9;19406900
3;320x180;11x11;28356600
3;320x180;13x13;42287000
3;320x180;15x15;70041700
2;160x90;3x3;429300
2;160x90;5x5;1459400
2;160x90;7x7;2708000
2;160x90;9x9;4795100
2;160x90;11x11;6917700
2;160x90;13x13;10026000
2;160x90;15x15;13238300
1;80x45;3x3;98900
1;80x45;5x5;385400
1;80x45;7x7;650700
1;80x45;9x9;1149200
1;80x45;11x11;1644300
1;80x45;13x13;2403800
1;80x45;15x15;3035600
5;1280x720;3x3;30207200
5;1280x720;5x5;111005100
5;1280x720;7x7;224032000
5;1280x720;9x9;402054500
5;1280x720;11x11;547734300
5;1280x720;13x13;1104182500
5;1280x720;15x15;1180768700
4;640x360;3x3;9767700
4;640x360;5x5;27859300
4;640x360;7x7;53123800
4;640x360;9x9;95407800
4;640x360;11x11;149364100
4;640x360;13x13;197118700
4;640x360;15x15;280946900
3;320x180;3x3;2418400
3;320x180;5x5;7510400
3;320x180;7x7;12675800
3;320x180;9x9;23170300
3;320x180;11x11;40985400
3;320x180;13x13;47662400
3;320x180;15x15;59925900
2;160x90;3x3;562600
2;160x90;5x5;1759500
2;160x90;7x7;3373300
2;160x90;9x9;5504400
2;160x90;11x11;7804200
2;160x90;13x13;14557100
2;160x90;15x15;16281000
1;80x45;3x3;145600
1;80x45;5x5;467200
1;80x45;7x7;807200
1;80x45;9x9;1407500
1;80x45;11x11;2098400
1;80x45;13x13;2764700
1;80x45;15x15;3527800
5;1280x720;3x3;36098200
5;1280x720;5x5;110444600
5;1280x720;7x7;290555300
5;1280x720;9x9;479972600
5;1280x720;11x11;798673300
5;1280x720;13x13;1110842700
5;1280x720;15x15;1388379000
4;640x360;3x3;9915400
4;640x360;5x5;36585000
4;640x360;7x7;84988900
4;640x360;9x9;130092900
4;640x360;11x11;134250300
4;640x360;13x13;259201300
4;640x360;15x15;280772000
3;320x180;3x3;3342000
3;320x180;5x5;7416600
3;320x180;7x7;19188000
3;320x180;9x9;28797900
3;320x180;11x11;32316000
3;320x180;13x13;59698200
3;320x180;15x15;69985600
2;160x90;3x3;913400
2;160x90;5x5;3070700
2;160x90;7x7;4882300
2;160x90;9x9;7100300
2;160x90;11x11;8692400
2;160x90;13x13;18051000
2;160x90;15x15;29003000
1;80x45;3x3;217600
1;80x45;5x5;751000
1;80x45;7x7;1434900
1;80x45;9x9;2521400
1;80x45;11x11;3627700
1;80x45;13x13;3541400
1;80x45;15x15;3045200
5;1280x720;3x3;38154400
5;1280x720;5x5;115350900
5;1280x720;7x7;287760400
5;1280x720;9x9;564877800
5;1280x720;11x11;642107200
5;1280x720;13x13;1031158300
5;1280x720;15x15;1471846700
4;640x360;3x3;14167600
4;640x360;5x5;45375000
4;640x360;7x7;69908500
4;640x360;9x9;110822500
4;640x360;11x11;131253300
4;640x360;13x13;284759100
4;640x360;15x15;300087500
3;320x180;3x3;2165500
3;320x180;5x5;6912100
3;320x180;7x7;12759200
3;320x180;9x9;21625100
3;320x180;11x11;38499700
3;320x180;13x13;45754300
3;320x180;15x15;69440900
2;160x90;3x3;493800
2;160x90;5x5;1773400
2;160x90;7x7;3170400
2;160x90;9x9;5479500
2;160x90;11x11;8006300
2;160x90;13x13;11439800
2;160x90;15x15;14766600
1;80x45;3x3;141400
1;80x45;5x5;433100
1;80x45;7x7;834500
1;80x45;9x9;1386200
1;80x45;11x11;1896700
1;80x45;13x13;2654700
1;80x45;15x15;5102000
5;1280x720;3x3;53329700
5;1280x720;5x5;134530600
5;1280x720;7x7;215836600
5;1280x720;9x9;372676200
5;1280x720;11x11;550839000
5;1280x720;13x13;1047888700
5;1280x720;15x15;1361939000
4;640x360;3x3;8188600
4;640x360;5x5;29905200
4;640x360;7x7;80063900
4;640x360;9x9;124010700
4;640x360;11x11;218415900
4;640x360;13x13;301196400
4;640x360;15x15;320645700
3;320x180;3x3;2709400
3;320x180;5x5;7078000
3;320x180;7x7;13288400
3;320x180;9x9;22540200
3;320x180;11x11;32175100
3;320x180;13x13;49173100
3;320x180;15x15;78486700
2;160x90;3x3;935500
2;160x90;5x5;3117400
2;160x90;7x7;4015900
2;160x90;9x9;5056500
2;160x90;11x11;11126600
2;160x90;13x13;14874200
2;160x90;15x15;20829300
1;80x45;3x3;99300
1;80x45;5x5;609200
1;80x45;7x7;653700
1;80x45;9x9;1139700
1;80x45;11x11;1764700
1;80x45;13x13;2734200
1;80x45;15x15;6464200
5;1280x720;3x3;41141500
5;1280x720;5x5;152812700
5;1280x720;7x7;326796100
5;1280x720;9x9;536510800
5;1280x720;11x11;797853300
5;1280x720;13x13;1111710800
5;1280x720;15x15;1455625600
4;640x360;3x3;8624400
4;640x360;5x5;27233700
4;640x360;7x7;53624100
4;640x360;9x9;125411500
4;640x360;11x11;197754400
4;640x360;13x13;260199400
4;640x360;15x15;347566600
3;320x180;3x3;3607400
3;320x180;5x5;12566800
3;320x180;7x7;24658700
3;320x180;9x9;27482700
3;320x180;11x11;44260600
3;320x180;13x13;49951100
3;320x180;15x15;58546400
2;160x90;3x3;414100
2;160x90;5x5;1370500
2;160x90;7x7;2890400
2;160x90;9x9;4723300
2;160x90;11x11;11222200
2;160x90;13x13;15809900
2;160x90;15x15;14024500
1;80x45;3x3;101800
1;80x45;5x5;333800
1;80x45;7x7;658600
1;80x45;9x9;1237300
1;80x45;11x11;2121200
1;80x45;13x13;5158000
1;80x45;15x15;4458100
5;1280x720;3x3;31490700
5;1280x720;5x5;167016700
5;1280x720;7x7;332287500
5;1280x720;9x9;541683400
5;1280x720;11x11;818857000
5;1280x720;13x13;1078671700
5;1280x720;15x15;1415754200
4;640x360;3x3;7313800
4;640x360;5x5;33950000
4;640x360;7x7;63368800
4;640x360;9x9;118546800
4;640x360;11x11;207783300
4;640x360;13x13;271367500
4;640x360;15x15;267176000
3;320x180;3x3;2208200
3;320x180;5x5;11210400
3;320x180;7x7;15860800
3;320x180;9x9;22949800
3;320x180;11x11;32231700
3;320x180;13x13;57343800
3;320x180;15x15;67891100
2;160x90;3x3;582400
2;160x90;5x5;1685700
2;160x90;7x7;3073000
2;160x90;9x9;5490500
2;160x90;11x11;14135700
2;160x90;13x13;11309500
2;160x90;15x15;14536800
1;80x45;3x3;135700
1;80x45;5x5;580600
1;80x45;7x7;1801200
1;80x45;9x9;1626200
1;80x45;11x11;1883200
1;80x45;13x13;3298200
1;80x45;15x15;4166300
5;1280x720;3x3;46489000
5;1280x720;5x5;113809500
5;1280x720;7x7;229619100
5;1280x720;9x9;394647300
5;1280x720;11x11;532344500
5;1280x720;13x13;1067676400
5;1280x720;15x15;1390623300
4;640x360;3x3;13624300
4;640x360;5x5;41844400
4;640x360;7x7;75649000
4;640x360;9x9;132231500
4;640x360;11x11;219395000
4;640x360;13x13;298654200
4;640x360;15x15;309350000
3;320x180;3x3;1624300
3;320x180;5x5;5607400
3;320x180;7x7;16267400
3;320x180;9x9;37987000
3;320x180;11x11;40491500
3;320x180;13x13;77037400
3;320x180;15x15;91146400
2;160x90;3x3;405100
2;160x90;5x5;1479900
2;160x90;7x7;3302900
2;160x90;9x9;9406200
2;160x90;11x11;10393700
2;160x90;13x13;14980300
2;160x90;15x15;24874900
1;80x45;3x3;163800
1;80x45;5x5;486100
1;80x45;7x7;993400
1;80x45;9x9;1912100
1;80x45;11x11;2611000
1;80x45;13x13;4586600
1;80x45;15x15;4531700
5;1280x720;3x3;39963800
5;1280x720;5x5;154677400
5;1280x720;7x7;320341600
5;1280x720;9x9;531782300
5;1280x720;11x11;754145200
5;1280x720;13x13;1115520800
5;1280x720;15x15;1178452900
4;640x360;3x3;9886600
4;640x360;5x5;34311500
4;640x360;7x7;55005100
4;640x360;9x9;92694700
4;640x360;11x11;149886000
4;640x360;13x13;206428400
4;640x360;15x15;287235000
3;320x180;3x3;2212200
3;320x180;5x5;7163800
3;320x180;7x7;13423300
3;320x180;9x9;36774900
3;320x180;11x11;32421700
3;320x180;13x13;56178200
3;320x180;15x15;59747800
2;160x90;3x3;541300
2;160x90;5x5;2001800
2;160x90;7x7;3565400
2;160x90;9x9;6070700
2;160x90;11x11;8835800
2;160x90;13x13;11953000
2;160x90;15x15;15685200
1;80x45;3x3;258000
1;80x45;5x5;458100
1;80x45;7x7;968200
1;80x45;9x9;1365800
1;80x45;11x11;2030500
1;80x45;13x13;2684300
1;80x45;15x15;3552400
5;1280x720;3x3;54451900
5;1280x720;5x5;109322500
5;1280x720;7x7;265945900
5;1280x720;9x9;477358500
5;1280x720;11x11;620216600
5;1280x720;13x13;819620100
5;1280x720;15x15;1072963500
4;640x360;3x3;9791000
4;640x360;5x5;29558200
4;640x360;7x7;53491100
4;640x360;9x9;98915400
4;640x360;11x11;142699200
4;640x360;13x13;187745600
4;640x360;15x15;296962100
3;320x180;3x3;3601100
3;320x180;5x5;5715200
3;320x180;7x7;15694800
3;320x180;9x9;33738600
3;320x180;11x11;51203000
3;320x180;13x13;60223400
3;320x180;15x15;75410700
2;160x90;3x3;408000
2;160x90;5x5;1371900
2;160x90;7x7;2683700
2;160x90;9x9;4832400
2;160x90;11x11;8174600
2;160x90;13x13;18153200
2;160x90;15x15;18904000
1;80x45;3x3;347300
1;80x45;5x5;1074100
1;80x45;7x7;1231700
1;80x45;9x9;1860400
1;80x45;11x11;2200700
1;80x45;13x13;2653200
1;80x45;15x15;3133700
5;1280x720;3x3;37102200
5;1280x720;5x5;157890600
5;1280x720;7x7;279004700
5;1280x720;9x9;491185500
5;1280x720;11x11;577681000
5;1280x720;13x13;838336000
5;1280x720;15x15;1077463400
4;640x360;3x3;9350400
4;640x360;5x5;28396800
4;640x360;7x7;70627400
4;640x360;9x9;102566900
4;640x360;11x11;140803900
4;640x360;13x13;191243900
4;640x360;15x15;301250700
3;320x180;3x3;2354300
3;320x180;5x5;9617200
3;320x180;7x7;19245600
3;320x180;9x9;36115300
3;320x180;11x11;58075000
3;320x180;13x13;83809900
3;320x180;15x15;102539100
2;160x90;3x3;530800
2;160x90;5x5;3078300
2;160x90;7x7;5963700
2;160x90;9x9;9756100
2;160x90;11x11;9042600
2;160x90;13x13;16318200
2;160x90;15x15;23962200
1;80x45;3x3;144900
1;80x45;5x5;347700
1;80x45;7x7;843300
1;80x45;9x9;2460700
1;80x45;11x11;2998700
1;80x45;13x13;4941300
1;80x45;15x15;3760500
5;1280x720;3x3;52367000
5;1280x720;5x5;155605300
5;1280x720;7x7;279565400
5;1280x720;9x9;510561700
5;1280x720;11x11;569145000
5;1280x720;13x13;859312100
5;1280x720;15x15;1070064900
4;640x360;3x3;9652000
4;640x360;5x5;29104300
4;640x360;7x7;50376700
4;640x360;9x9;99809200
4;640x360;11x11;129609700
4;640x360;13x13;233879800
4;640x360;15x15;344926100
3;320x180;3x3;1747300
3;320x180;5x5;5596100
3;320x180;7x7;19903300
3;320x180;9x9;43057800
3;320x180;11x11;36121600
3;320x180;13x13;49826700
3;320x180;15x15;74829600
2;160x90;3x3;901400
2;160x90;5x5;2952100
2;160x90;7x7;6140700
2;160x90;9x9;10169100
2;160x90;11x11;13899900
2;160x90;13x13;12790100
2;160x90;15x15;18139300
1;80x45;3x3;290300
1;80x45;5x5;870300
1;80x45;7x7;1650900
1;80x45;9x9;2735200
1;80x45;11x11;2789700
1;80x45;13x13;3592400
1;80x45;15x15;3164200
5;1280x720;3x3;51967600
5;1280x720;5x5;121485200
5;1280x720;7x7;291028200
5;1280x720;9x9;582940800
5;1280x720;11x11;694866900
5;1280x720;13x13;1088674000
5;1280x720;15x15;1478045800
4;640x360;3x3;8569400
4;640x360;5x5;37240300
