size;resolution;window_size;nanoseconds
1;80x45;3x3;1444500
1;80x45;5x5;2163900
1;80x45;7x7;570200
1;80x45;9x9;1131100
1;80x45;11x11;551000
1;80x45;13x13;551600
1;80x45;15x15;371200
5;1280x720;3x3;19103500
5;1280x720;5x5;3899200
5;1280x720;7x7;2759600
5;1280x720;9x9;26996500
5;1280x720;11x11;15164200
5;1280x720;13x13;29139500
5;1280x720;15x15;46403300
4;640x360;3x3;2824600
4;640x360;5x5;1705100
4;640x360;7x7;1593200
4;640x360;9x9;31160400
4;640x360;11x11;19505200
4;640x360;13x13;29768500
4;640x360;15x15;16723400
3;320x180;3x3;920600
3;320x180;5x5;30938800
3;320x180;7x7;3975600
3;320x180;9x9;1587400
3;320x180;11x11;1545000
3;320x180;13x13;34820200
3;320x180;15x15;15448400
2;160x90;3x3;32005000
2;160x90;5x5;31541800
2;160x90;7x7;32132200
2;160x90;9x9;15089200
2;160x90;11x11;16443400
2;160x90;13x13;952900
2;160x90;15x15;1245300
1;80x45;3x3;627000
1;80x45;5x5;761800
1;80x45;7x7;32296000
1;80x45;9x9;31459000
1;80x45;11x11;31321100
1;80x45;13x13;32300000
1;80x45;15x15;31584300
5;1280x720;3x3;3039800
5;1280x720;5x5;2030400
5;1280x720;7x7;2227300
5;1280x720;9x9;3089300
5;1280x720;11x11;2605600
5;1280x720;13x13;2559400
5;1280x720;15x15;2420300
4;640x360;3x3;801300
4;640x360;5x5;664200
4;640x360;7x7;684400
4;640x360;9x9;669900
4;640x360;11x11;699100
4;640x360;13x13;753800
4;640x360;15x15;824100
3;320x180;3x3;447700
3;320x180;5x5;403700
3;320x180;7x7;411400
3;320x180;9x9;396800
3;320x180;11x11;404100
3;320x180;13x13;418100
3;320x180;15x15;428300
2;160x90;3x3;311700
2;160x90;5x5;314900
2;160x90;7x7;315600
2;160x90;9x9;316900
2;160x90;11x11;324300
2;160x90;13x13;351100
2;160x90;15x15;331600
1;80x45;3x3;325800
1;80x45;5x5;310400
1;80x45;7x7;285800
1;80x45;9x9;292700
1;80x45;11x11;291900
1;80x45;13x13;352900
1;80x45;15x15;504700
5;1280x720;3x3;3813000
5;1280x720;5x5;32081600
5;1280x720;7x7;47322500
5;1280x720;9x9;31155200
5;1280x720;11x11;47376000
5;1280x720;13x13;3228200
5;1280x720;15x15;18997000
4;640x360;3x3;30989700
4;640x360;5x5;14651300
4;640x360;7x7;16736700
4;640x360;9x9;15730600
4;640x360;11x11;17400600
4;640x360;13x13;15663300
4;640x360;15x15;16291500
3;320x180;3x3;16071800
3;320x180;5x5;31885000
3;320x180;7x7;16200100
3;320x180;9x9;3184700
3;320x180;11x11;594400
3;320x180;13x13;564100
3;320x180;15x15;4636300
2;160x90;3x3;11479200
2;160x90;5x5;499600
2;160x90;7x7;21329700
2;160x90;9x9;672800
2;160x90;11x11;30691700
2;160x90;13x13;699700
2;160x90;15x15;25181700
1;80x45;3x3;12198500
1;80x45;5x5;34476000
1;80x45;7x7;15801100
1;80x45;9x9;942500
1;80x45;11x11;38245100
1;80x45;13x13;32011900
1;80x45;15x15;648500
5;1280x720;3x3;2530200
5;1280x720;5x5;2496100
5;1280x720;7x7;2213700
5;1280x720;9x9;1980600
5;1280x720;11x11;2071700
5;1280x720;13x13;2179200
5;1280x720;15x15;2401900
4;640x360;3x3;788600
4;640x360;5x5;649500
4;640x360;7x7;662300
4;640x360;9x9;764100
4;640x360;11x11;744200
4;640x360;13x13;772600
4;640x360;15x15;881900
3;320x180;3x3;394700
3;320x180;5x5;389800
3;320x180;7x7;398300
3;320x180;9x9;403000
3;320x180;11x11;409500
3;320x180;13x13;508000
3;320x180;15x15;457900
2;160x90;3x3;317000
2;160x90;5x5;343600
2;160x90;7x7;337900
2;160x90;9x9;327600
2;160x90;11x11;422000
2;160x90;13x13;352200
2;160x90;15x15;369500
1;80x45;3x3;307000
1;80x45;5x5;333300
1;80x45;7x7;304200
1;80x45;9x9;306600
1;80x45;11x11;309900
1;80x45;13x13;309600
1;80x45;15x15;438900
5;1280x720;3x3;46603100
5;1280x720;5x5;47923300
5;1280x720;7x7;3459100
5;1280x720;9x9;13936200
5;1280x720;11x11;38617700
5;1280x720;13x13;18525200
5;1280x720;15x15;31085800
4;640x360;3x3;32019100
4;640x360;5x5;31408700
4;640x360;7x7;989300
4;640x360;9x9;1012600
4;640x360;11x11;1025700
4;640x360;13x13;962100
4;640x360;15x15;920000
3;320x180;3x3;1263800
3;320x180;5x5;1782800
3;320x180;7x7;13523400
3;320x180;9x9;1111400
3;320x180;11x11;948300
3;320x180;13x13;672700
3;320x180;15x15;747600
2;160x90;3x3;546400
2;160x90;5x5;643700
2;160x90;7x7;447900
2;160x90;9x9;766900
2;160x90;11x11;492500
2;160x90;13x13;585900
2;160x90;15x15;514500
1;80x45;3x3;493000
1;80x45;5x5;454000
1;80x45;7x7;5734200
1;80x45;9x9;7809700
1;80x45;11x11;543600
1;80x45;13x13;555300
1;80x45;15x15;394400
5;1280x720;3x3;19639000
5;1280x720;5x5;22618400
5;1280x720;7x7;3750600
5;1280x720;9x9;47580100
5;1280x720;11x11;2826200
5;1280x720;13x13;3540000
5;1280x720;15x15;17046300
4;640x360;3x3;32677200
4;640x360;5x5;14864200
4;640x360;7x7;10892200
4;640x360;9x9;1340300
4;640x360;11x11;1980300
4;640x360;13x13;11948500
4;640x360;15x15;31486500
3;320x180;3x3;32216700
3;320x180;5x5;30674200
3;320x180;7x7;16249900
3;320x180;9x9;1218400
3;320x180;11x11;834800
3;320x180;13x13;726100
3;320x180;15x15;1146700
2;160x90;3x3;31811900
2;160x90;5x5;31511400
2;160x90;7x7;32066400
2;160x90;9x9;47282000
2;160x90;11x11;31110200
2;160x90;13x13;3262000
2;160x90;15x15;452700
1;80x45;3x3;1239300
1;80x45;5x5;583800
1;80x45;7x7;838700
1;80x45;9x9;21904200
1;80x45;11x11;31281100
1;80x45;13x13;28795900
1;80x45;15x15;16502500
5;1280x720;3x3;2108800
5;1280x720;5x5;1847200
5;1280x720;7x7;2097100
5;1280x720;9x9;1946100
5;1280x720;11x11;2105800
5;1280x720;13x13;2415000
5;1280x720;15x15;2567800
4;640x360;3x3;710900
4;640x360;5x5;716100
4;640x360;7x7;685100
4;640x360;9x9;732200
4;640x360;11x11;835400
4;640x360;13x13;801400
4;640x360;15x15;840800
3;320x180;3x3;398300
3;320x180;5x5;379800
3;320x180;7x7;430000
3;320x180;9x9;474700
3;320x180;11x11;641700
3;320x180;13x13;521900
3;320x180;15x15;493700
2;160x90;3x3;330300
2;160x90;5x5;319400
2;160x90;7x7;371000
2;160x90;9x9;420000
2;160x90;11x11;355800
2;160x90;13x13;363800
2;160x90;15x15;340500
1;80x45;3x3;310900
1;80x45;5x5;304800
1;80x45;7x7;303900
1;80x45;9x9;318700
1;80x45;11x11;344900
1;80x45;13x13;309600
1;80x45;15x15;305100
5;1280x720;3x3;47257300
5;1280x720;5x5;5621300
5;1280x720;7x7;47097900
5;1280x720;9x9;45288500
5;1280x720;11x11;21509400
5;1280x720;13x13;29806300
5;1280x720;15x15;3228300
4;640x360;3x3;1211600
4;640x360;5x5;31403800
4;640x360;7x7;31483600
4;640x360;9x9;16357500
4;640x360;11x11;31447700
4;640x360;13x13;15734700
4;640x360;15x15;31916600
3;320x180;3x3;31472000
3;320x180;5x5;30570200
3;320x180;7x7;14962600
3;320x180;9x9;646100
3;320x180;11x11;586800
3;320x180;13x13;4795900
3;320x180;15x15;752800
2;160x90;3x3;706500
2;160x90;5x5;661200
2;160x90;7x7;21618200
2;160x90;9x9;556300
2;160x90;11x11;34820400
2;160x90;13x13;610600
2;160x90;15x15;31605100
1;80x45;3x3;480200
1;80x45;5x5;26498000
1;80x45;7x7;30816000
1;80x45;9x9;16324100
1;80x45;11x11;30637700
1;80x45;13x13;20103500
1;80x45;15x15;554900
5;1280x720;3x3;2107100
5;1280x720;5x5;1807500
5;1280x720;7x7;2111000
5;1280x720;9x9;2285900
5;1280x720;11x11;2255800
5;1280x720;13x13;2235100
5;1280x720;15x15;2383500
4;640x360;3x3;856300
4;640x360;5x5;642700
4;640x360;7x7;644800
4;640x360;9x9;668600
4;640x360;11x11;725100
4;640x360;13x13;755900
4;640x360;15x15;843700
3;320x180;3x3;404700
3;320x180;5x5;483000
3;320x180;7x7;548900
3;320x180;9x9;625200
3;320x180;11x11;551600
3;320x180;13x13;517800
3;320x180;15x15;496100
2;160x90;3x3;326300
2;160x90;5x5;337300
2;160x90;7x7;324400
2;160x90;9x9;346400
2;160x90;11x11;342100
2;160x90;13x13;375600
2;160x90;15x15;383800
1;80x45;3x3;417100
1;80x45;5x5;375100
1;80x45;7x7;339200
1;80x45;9x9;319600
1;80x45;11x11;367600
1;80x45;13x13;379300
1;80x45;15x15;353500
5;1280x720;3x3;32733300
5;1280x720;5x5;45114200
5;1280x720;7x7;23995600
5;1280x720;9x9;3203800
5;1280x720;11x11;24780600
5;1280x720;13x13;8023400
5;1280x720;15x15;4834400
4;640x360;3x3;14935100
4;640x360;5x5;31334000
4;640x360;7x7;1216500
4;640x360;9x9;31044000
4;640x360;11x11;26867600
4;640x360;13x13;1893700
4;640x360;15x15;3771600
3;320x180;3x3;5907500
3;320x180;5x5;9342400
3;320x180;7x7;11319200
3;320x180;9x9;854600
3;320x180;11x11;7123500
3;320x180;13x13;24560100
3;320x180;15x15;838800
2;160x90;3x3;658400
2;160x90;5x5;458900
2;160x90;7x7;507700
2;160x90;9x9;585000
2;160x90;11x11;595700
2;160x90;13x13;8951000
2;160x90;15x15;12087000
1;80x45;3x3;862600
1;80x45;5x5;507800
1;80x45;7x7;350900
1;80x45;9x9;2087500
1;80x45;11x11;553600
1;80x45;13x13;476700
1;80x45;15x15;4271600
5;1280x720;3x3;2127100
5;1280x720;5x5;1827100
5;1280x720;7x7;2195600
5;1280x720;9x9;2463800
5;1280x720;11x11;17411100
5;1280x720;13x13;3586600
5;1280x720;15x15;44983400
4;640x360;3x3;1181900
4;640x360;5x5;1206300
4;640x360;7x7;34293600
4;640x360;9x9;31756400
4;640x360;11x11;1558300
4;640x360;13x13;1269200
4;640x360;15x15;41825600
3;320x180;3x3;31912300
3;320x180;5x5;28470900
3;320x180;7x7;875400
3;320x180;9x9;470200
3;320x180;11x11;13690300
3;320x180;13x13;30795700
3;320x180;15x15;30946600
2;160x90;3x3;31741800
2;160x90;5x5;31285200
2;160x90;7x7;1213100
2;160x90;9x9;725800
2;160x90;11x11;855100
2;160x90;13x13;23977100
2;160x90;15x15;15848300
1;80x45;3x3;15307400
1;80x45;5x5;30631700
1;80x45;7x7;31441600
1;80x45;9x9;31224100
1;80x45;11x11;30728600
1;80x45;13x13;786200
1;80x45;15x15;975000
5;1280x720;3x3;2425500
5;1280x720;5x5;1954600
5;1280x720;7x7;2000100
5;1280x720;9x9;2188300
5;1280x720;11x11;2188700
5;1280x720;13x13;2659400
5;1280x720;15x15;2574200
4;640x360;3x3;879800
4;640x360;5x5;847400
4;640x360;7x7;692900
4;640x360;9x9;756500
4;640x360;11x11;805800
4;640x360;13x13;772700
4;640x360;15x15;807300
3;320x180;3x3;589100
3;320x180;5x5;463300
3;320x180;7x7;448100
3;320x180;9x9;495500
3;320x180;11x11;465900
3;320x180;13x13;404800
3;320x180;15x15;445500
2;160x90;3x3;355100
2;160x90;5x5;308800
2;160x90;7x7;324900
2;160x90;9x9;375200
2;160x90;11x11;351900
2;160x90;13x13;479600
2;160x90;15x15;873800
1;80x45;3x3;503700
1;80x45;5x5;442000
1;80x45;7x7;440600
1;80x45;9x9;482500
1;80x45;11x11;477500
1;80x45;13x13;366600
1;80x45;15x15;364200
5;1280x720;3x3;11137400
5;1280x720;5x5;31597900
5;1280x720;7x7;34039600
5;1280x720;9x9;47301600
5;1280x720;11x11;3571600
5;1280x720;13x13;3473900
5;1280x720;15x15;46957600
4;640x360;3x3;31279000
4;640x360;5x5;31098600
4;640x360;7x7;30375100
4;640x360;9x9;31602600
4;640x360;11x11;1427500
4;640x360;13x13;1483800
4;640x360;15x15;1758400
3;320x180;3x3;31242100
3;320x180;5x5;31488200
3;320x180;7x7;30491100
3;320x180;9x9;15987800
3;320x180;11x11;13399900
3;320x180;13x13;31531400
3;320x180;15x15;30226100
2;160x90;3x3;30525400
2;160x90;5x5;19600300
2;160x90;7x7;505100
2;160x90;9x9;594800
2;160x90;11x11;566800
2;160x90;13x13;4580400
2;160x90;15x15;542500
1;80x45;3x3;11232700
1;80x45;5x5;425200
1;80x45;7x7;21708300
1;80x45;9x9;499300
1;80x45;11x11;28377800
1;80x45;13x13;1083200
1;80x45;15x15;38564300
5;1280x720;3x3;2390900
5;1280x720;5x5;1936800
5;1280x720;7x7;1869400
5;1280x720;9x9;2339200
5;1280x720;11x11;2190300
5;1280x720;13x13;2313900
5;1280x720;15x15;2554100
4;640x360;3x3;817200
4;640x360;5x5;734700
4;640x360;7x7;707700
4;640x360;9x9;743600
4;640x360;11x11;750700
4;640x360;13x13;837100
4;640x360;15x15;925800
3;320x180;3x3;435400
3;320x180;5x5;385100
3;320x180;7x7;390500
3;320x180;9x9;387300
3;320x180;11x11;430600
3;320x180;13x13;432300
3;320x180;15x15;451800
2;160x90;3x3;397000
2;160x90;5x5;342100
2;160x90;7x7;388000
2;160x90;9x9;342400
2;160x90;11x11;374200
2;160x90;13x13;328300
2;160x90;15x15;341700
1;80x45;3x3;295900
1;80x45;5x5;353300
1;80x45;7x7;300500
1;80x45;9x9;303500
1;80x45;11x11;344100
1;80x45;13x13;312600
1;80x45;15x15;387100
5;1280x720;3x3;4162900
5;1280x720;5x5;31945100
5;1280x720;7x7;33268900
5;1280x720;9x9;47919900
5;1280x720;11x11;47728600
5;1280x720;13x13;32405600
5;1280x720;15x15;3493800
4;640x360;3x3;1318100
4;640x360;5x5;1113000
4;640x360;7x7;21815000
4;640x360;9x9;22867400
4;640x360;11x11;869600
4;640x360;13x13;26283300
4;640x360;15x15;1361000
3;320x180;3x3;29406300
3;320x180;5x5;4150000
3;320x180;7x7;13663900
3;320x180;9x9;15633000
3;320x180;11x11;16897700
3;320x180;13x13;10805700
3;320x180;15x15;2193000
2;160x90;3x3;674600
2;160x90;5x5;616200
2;160x90;7x7;6234900
2;160x90;9x9;9045400
2;160x90;11x11;13359200
2;160x90;13x13;18878900
2;160x90;15x15;772700
1;80x45;3x3;3717300
1;80x45;5x5;1454600
1;80x45;7x7;2055200
1;80x45;9x9;3201800
1;80x45;11x11;4588600
1;80x45;13x13;539300
1;80x45;15x15;482400
5;1280x720;3x3;2958800
5;1280x720;5x5;2478600
5;1280x720;7x7;2513600
5;1280x720;9x9;2784600
5;1280x720;11x11;3263300
5;1280x720;13x13;2543300
5;1280x720;15x15;3215300
4;640x360;3x3;869600
4;640x360;5x5;768600
4;640x360;7x7;799700
4;640x360;9x9;1000800
4;640x360;11x11;1349200
4;640x360;13x13;1018300
4;640x360;15x15;1839200
3;320x180;3x3;851900
3;320x180;5x5;16579800
3;320x180;7x7;772800
3;320x180;9x9;690500
3;320x180;11x11;816100
3;320x180;13x13;546100
3;320x180;15x15;33130000
2;160x90;3x3;590800
2;160x90;5x5;1647700
2;160x90;7x7;912700
2;160x90;9x9;30988000
2;160x90;11x11;31571100
2;160x90;13x13;1051600
2;160x90;15x15;849100
1;80x45;3x3;694000
1;80x45;5x5;21508000
1;80x45;7x7;31357000
1;80x45;9x9;31665200
1;80x45;11x11;4745700
1;80x45;13x13;643600
1;80x45;15x15;1144000
5;1280x720;3x3;31492700
5;1280x720;5x5;6829500
5;1280x720;7x7;5515200
5;1280x720;9x9;11661300
5;1280x720;11x11;21294400
5;1280x720;13x13;3209700
5;1280x720;15x15;5804500
4;640x360;3x3;844400
4;640x360;5x5;976700
4;640x360;7x7;9802300
4;640x360;9x9;12525900
4;640x360;11x11;1253800
4;640x360;13x13;2104500
4;640x360;15x15;2826800
3;320x180;3x3;3262400
3;320x180;5x5;4751300
3;320x180;7x7;6178300
3;320x180;9x9;7626100
3;320x180;11x11;768500
3;320x180;13x13;608400
3;320x180;15x15;590400
2;160x90;3x3;467700
2;160x90;5x5;512100
2;160x90;7x7;533400
2;160x90;9x9;712600
2;160x90;11x11;428200
2;160x90;13x13;500100
2;160x90;15x15;509600
1;80x45;3x3;473400
1;80x45;5x5;420400
1;80x45;7x7;593300
1;80x45;9x9;426200
1;80x45;11x11;325800
1;80x45;13x13;344900
1;80x45;15x15;377500
5;1280x720;3x3;2643100
5;1280x720;5x5;44246800
5;1280x720;7x7;3728700
5;1280x720;9x9;41513900
5;1280x720;11x11;3736000
5;1280x720;13x13;48685800
5;1280x720;15x15;23307500
4;640x360;3x3;1867800
4;640x360;5x5;1640000
4;640x360;7x7;16178600
4;640x360;9x9;31289800
4;640x360;11x11;31864500
4;640x360;13x13;32302100
4;640x360;15x15;12965200
3;320x180;3x3;3195000
3;320x180;5x5;1183300
3;320x180;7x7;26864700
3;320x180;9x9;46804800
3;320x180;11x11;31636200
3;320x180;13x13;32185300
3;320x180;15x15;31522800
2;160x90;3x3;30426900
2;160x90;5x5;949600
2;160x90;7x7;585400
2;160x90;9x9;864800
2;160x90;11x11;29817000
2;160x90;13x13;31212200
2;160x90;15x15;16141200
1;80x45;3x3;31666800
1;80x45;5x5;31218800
1;80x45;7x7;31203200
1;80x45;9x9;30998800
1;80x45;11x11;31537200
1;80x45;13x13;822900
1;80x45;15x15;576700
5;1280x720;3x3;2740100
5;1280x720;5x5;2204700
5;1280x720;7x7;2239700
5;1280x720;9x9;2264200
5;1280x720;11x11;2529200
5;1280x720;13x13;2882300
5;1280x720;15x15;2611600
4;640x360;3x3;793600
4;640x360;5x5;762300
4;640x360;7x7;876600
4;640x360;9x9;796700
4;640x360;11x11;827600
4;640x360;13x13;1057800
4;640x360;15x15;937100
3;320x180;3x3;418400
3;320x180;5x5;438600
3;320x180;7x7;440900
3;320x180;9x9;429900
3;320x180;11x11;532500
3;320x180;13x13;514500
3;320x180;15x15;495100
2;160x90;3x3;368600
2;160x90;5x5;347100
2;160x90;7x7;401200
2;160x90;9x9;470000
2;160x90;11x11;425700
2;160x90;13x13;451100
2;160x90;15x15;390700
1;80x45;3x3;384100
1;80x45;5x5;363400
1;80x45;7x7;452900
1;80x45;9x9;414000
1;80x45;11x11;346900
1;80x45;13x13;305400
1;80x45;15x15;386800
5;1280x720;3x3;37210500
5;1280x720;5x5;4701300
5;1280x720;7x7;47015500
5;1280x720;9x9;45902300
5;1280x720;11x11;33059400
5;1280x720;13x13;31118400
5;1280x720;15x15;47196100
4;640x360;3x3;13244800
4;640x360;5x5;1222300
4;640x360;7x7;1001400
4;640x360;9x9;12307400
4;640x360;11x11;23060900
4;640x360;13x13;1724600
4;640x360;15x15;19605100
3;320x180;3x3;26302700
3;320x180;5x5;11387000
3;320x180;7x7;912000
3;320x180;9x9;30527600
3;320x180;11x11;9371100
3;320x180;13x13;20912700
3;320x180;15x15;30322400
2;160x90;3x3;19284600
2;160x90;5x5;2105800
2;160x90;7x7;4152200
2;160x90;9x9;956500
2;160x90;11x11;810700
2;160x90;13x13;9091800
2;160x90;15x15;13502500
1;80x45;3x3;680200
1;80x45;5x5;1096300
1;80x45;7x7;24735400
1;80x45;9x9;773900
1;80x45;11x11;839000
1;80x45;13x13;1753200
1;80x45;15x15;3080200
5;1280x720;3x3;5783100
5;1280x720;5x5;3583200
5;1280x720;7x7;3200300
5;1280x720;9x9;3349200
5;1280x720;11x11;3275100
5;1280x720;13x13;3492800
5;1280x720;15x15;3370700
4;640x360;3x3;1622900
4;640x360;5x5;1107800
4;640x360;7x7;1300800
4;640x360;9x9;1189000
4;640x360;11x11;1429000
4;640x360;13x13;16912900
4;640x360;15x15;1263500
3;320x180;3x3;1078000
3;320x180;5x5;17190000
3;320x180;7x7;11470900
3;320x180;9x9;742800
3;320x180;11x11;995300
3;320x180;13x13;1001900
3;320x180;15x15;989200
2;160x90;3x3;30777300
2;160x90;5x5;23027300
2;160x90;7x7;1028100
2;160x90;9x9;655400
2;160x90;11x11;1071600
2;160x90;13x13;33234200
2;160x90;15x15;30932800
1;80x45;3x3;30476200
1;80x45;5x5;849300
1;80x45;7x7;1616800
1;80x45;9x9;1064400
1;80x45;11x11;31020200
1;80x45;13x13;31639300
1;80x45;15x15;31815100
5;1280x720;3x3;6193200
5;1280x720;5x5;11660000
5;1280x720;7x7;20966900
5;1280x720;9x9;4531700
5;1280x720;11x11;3241700
5;1280x720;13x13;7284300
5;1280x720;15x15;11752900
4;640x360;3x3;1624800
4;640x360;5x5;2014400
4;640x360;7x7;2636600
4;640x360;9x9;3766600
4;640x360;11x11;4911100
4;640x360;13x13;953500
4;640x360;15x15;1386700
3;320x180;3x3;904200
3;320x180;5x5;649200
3;320x180;7x7;749300
3;320x180;9x9;532600
3;320x180;11x11;573000
3;320x180;13x13;1013700
3;320x180;15x15;616200
2;160x90;3x3;455100
2;160x90;5x5;486600
2;160x90;7x7;405500
2;160x90;9x9;461800
2;160x90;11x11;625900
2;160x90;13x13;420200
2;160x90;15x15;366600
1;80x45;3x3;341200
1;80x45;5x5;340000
1;80x45;7x7;328800
1;80x45;9x9;343000
1;80x45;11x11;313100
1;80x45;13x13;332600
1;80x45;15x15;327300
5;1280x720;3x3;24134400
5;1280x720;5x5;4037000
5;1280x720;7x7;59209800
5;1280x720;9x9;4490100
5;1280x720;11x11;41162700
5;1280x720;13x13;47190600
5;1280x720;15x15;5062000
4;640x360;3x3;29923600
4;640x360;5x5;31011800
4;640x360;7x7;31387800
4;640x360;9x9;15347300
4;640x360;11x11;31348000
4;640x360;13x13;1671900
4;640x360;15x15;2019500
3;320x180;3x3;17559600
3;320x180;5x5;30963800
3;320x180;7x7;31320500
3;320x180;9x9;31565000
3;320x180;11x11;31180800
3;320x180;13x13;31519800
3;320x180;15x15;13423700
2;160x90;3x3;744100
2;160x90;5x5;580900
2;160x90;7x7;757300
2;160x90;9x9;30231200
2;160x90;11x11;31558300
2;160x90;13x13;31482900
2;160x90;15x15;31055100
1;80x45;3x3;29917100
1;80x45;5x5;15420300
1;80x45;7x7;30785500
1;80x45;9x9;30906300
1;80x45;11x11;18863300
1;80x45;13x13;705200
1;80x45;15x15;588000
5;1280x720;3x3;2498800
5;1280x720;5x5;2774500
5;1280x720;7x7;2562000
5;1280x720;9x9;2541300
5;1280x720;11x11;2766700
5;1280x720;13x13;2888000
5;1280x720;15x15;2980500
4;640x360;3x3;897800
4;640x360;5x5;1034900
4;640x360;7x7;948700
4;640x360;9x9;1366600
4;640x360;11x11;1080200
4;640x360;13x13;1153200
4;640x360;15x15;1085300
3;320x180;3x3;789400
3;320x180;5x5;792400
3;320x180;7x7;951700
3;320x180;9x9;784400
3;320x180;11x11;677400
3;320x180;13x13;525700
3;320x180;15x15;579000
2;160x90;3x3;505200
2;160x90;5x5;509600
2;160x90;7x7;495300
2;160x90;9x9;539800
2;160x90;11x11;562900
2;160x90;13x13;678500
2;160x90;15x15;426600
1;80x45;3x3;385200
1;80x45;5x5;410000
1;80x45;7x7;485300
1;80x45;9x9;421100
1;80x45;11x11;484900
1;80x45;13x13;424900
1;80x45;15x15;380200
5;1280x720;3x3;26832100
5;1280x720;5x5;15924300
5;1280x720;7x7;46593700
5;1280x720;9x9;33308700
5;1280x720;11x11;32545800
5;1280x720;13x13;48120300
5;1280x720;15x15;29244100
4;640x360;3x3;1564000
4;640x360;5x5;1012700
4;640x360;7x7;12214200
4;640x360;9x9;22292100
4;640x360;11x11;1172100
4;640x360;13x13;20231900
4;640x360;15x15;40796300
3;320x180;3x3;1183500
3;320x180;5x5;16171500
3;320x180;7x7;15301100
3;320x180;9x9;11557800
3;320x180;11x11;650600
3;320x180;13x13;16492600
3;320x180;15x15;16489200
2;160x90;3x3;18352900
2;160x90;5x5;1809200
2;160x90;7x7;4353300
2;160x90;9x9;6440900
2;160x90;11x11;10611700
2;160x90;13x13;737300
2;160x90;15x15;18417700
1;80x45;3x3;24576300
1;80x45;5x5;608000
1;80x45;7x7;550600
1;80x45;9x9;1729300
1;80x45;11x11;720900
1;80x45;13x13;476700
1;80x45;15x15;4912200
5;1280x720;3x3;3610300
5;1280x720;5x5;2279800
5;1280x720;7x7;3002200
5;1280x720;9x9;2444500
5;1280x720;11x11;2661100
5;1280x720;13x13;2786300
5;1280x720;15x15;3052800
4;640x360;3x3;887500
4;640x360;5x5;733300
4;640x360;7x7;993900
4;640x360;9x9;811800
4;640x360;11x11;825800
4;640x360;13x13;933500
4;640x360;15x15;883900
3;320x180;3x3;551000
3;320x180;5x5;1483100
3;320x180;7x7;670200
3;320x180;9x9;1611800
3;320x180;11x11;653100
3;320x180;13x13;17211800
3;320x180;15x15;777000
2;160x90;3x3;691400
2;160x90;5x5;928400
2;160x90;7x7;32437100
2;160x90;9x9;1032200
2;160x90;11x11;1531100
2;160x90;13x13;1004900
2;160x90;15x15;775300
1;80x45;3x3;31281200
1;80x45;5x5;21674800
1;80x45;7x7;762200
1;80x45;9x9;840900
1;80x45;11x11;779600
1;80x45;13x13;31296000
1;80x45;15x15;31515600
5;1280x720;3x3;49683100
5;1280x720;5x5;7377000
5;1280x720;7x7;5601600
5;1280x720;9x9;11905500
5;1280x720;11x11;22411600
5;1280x720;13x13;5704600
5;1280x720;15x15;5585100
4;640x360;3x3;1132100
4;640x360;5x5;932200
4;640x360;7x7;1561200
4;640x360;9x9;1879100
4;640x360;11x11;993200
4;640x360;13x13;1124800
4;640x360;15x15;1253400
3;320x180;3x3;777100
3;320x180;5x5;782900
3;320x180;7x7;706500
3;320x180;9x9;666500
3;320x180;11x11;540800
3;320x180;13x13;811500
3;320x180;15x15;672800
2;160x90;3x3;480600
2;160x90;5x5;557700
2;160x90;7x7;567400
2;160x90;9x9;501400
2;160x90;11x11;502100
2;160x90;13x13;548300
2;160x90;15x15;570500
1;80x45;3x3;461600
1;80x45;5x5;522400
1;80x45;7x7;334300
1;80x45;9x9;321100
1;80x45;11x11;356700
1;80x45;13x13;434100
1;80x45;15x15;394800
5;1280x720;3x3;24173600
5;1280x720;5x5;3776600
5;1280x720;7x7;47080200
5;1280x720;9x9;5583400
5;1280x720;11x11;56539600
5;1280x720;13x13;48368000
5;1280x720;15x15;4742100
4;640x360;3x3;31684200
4;640x360;5x5;31392200
4;640x360;7x7;32602500
4;640x360;9x9;15590900
4;640x360;11x11;14808500
4;640x360;13x13;2207700
4;640x360;15x15;2254300
3;320x180;3x3;15537200
3;320x180;5x5;31385700
3;320x180;7x7;31460700
3;320x180;9x9;31032500
3;320x180;11x11;15465700
3;320x180;13x13;31727200
3;320x180;15x15;3944300
2;160x90;3x3;947400
2;160x90;5x5;682400
2;160x90;7x7;1077400
2;160x90;9x9;37052500
2;160x90;11x11;31346100
2;160x90;13x13;17394700
2;160x90;15x15;15903700
1;80x45;3x3;16595700
1;80x45;5x5;15443100
1;80x45;7x7;31185200
1;80x45;9x9;30512800
1;80x45;11x11;31865000
1;80x45;13x13;7442700
1;80x45;15x15;409400
5;1280x720;3x3;2536200
5;1280x720;5x5;1854600
5;1280x720;7x7;1968200
5;1280x720;9x9;2093100
5;1280x720;11x11;2373800
5;1280x720;13x13;2526400
5;1280x720;15x15;2489800
4;640x360;3x3;846200
4;640x360;5x5;681200
4;640x360;7x7;763700
4;640x360;9x9;800900
4;640x360;11x11;857100
4;640x360;13x13;842000
4;640x360;15x15;870300
3;320x180;3x3;462500
3;320x180;5x5;422000
3;320x180;7x7;445900
3;320x180;9x9;458700
3;320x180;11x11;419800
3;320x180;13x13;454100
3;320x180;15x15;559500
2;160x90;3x3;309600
2;160x90;5x5;306100
2;160x90;7x7;310100
2;160x90;9x9;301300
2;160x90;11x11;306900
2;160x90;13x13;314600
2;160x90;15x15;313900
