size;resolution;mask_size;nanoseconds
4;640x360;15x15;1206000
3;320x180;3x3;484500
3;320x180;5x5;451900
3;320x180;7x7;482400
3;320x180;9x9;458500
3;320x180;11x11;493500
3;320x180;13x13;516700
3;320x180;15x15;542200
2;160x90;3x3;396300
2;160x90;5x5;4756300
2;160x90;7x7;435400
2;160x90;9x9;414500
2;160x90;11x11;499600
2;160x90;13x13;478700
2;160x90;15x15;462500
1;80x45;3x3;357400
1;80x45;5x5;396100
1;80x45;7x7;410400
1;80x45;9x9;375800
1;80x45;11x11;378200
1;80x45;13x13;418800
1;80x45;15x15;437800
5;1280x720;3x3;2542300
5;1280x720;5x5;2122100
5;1280x720;7x7;2418000
5;1280x720;9x9;2918700
5;1280x720;11x11;3197200
5;1280x720;13x13;3723200
5;1280x720;15x15;4255800
4;640x360;3x3;737000
4;640x360;5x5;697500
4;640x360;7x7;782800
4;640x360;9x9;876100
4;640x360;11x11;947800
4;640x360;13x13;1022000
4;640x360;15x15;1147600
3;320x180;3x3;435700
3;320x180;5x5;466700
3;320x180;7x7;455200
3;320x180;9x9;456600
3;320x180;11x11;486600
3;320x180;13x13;563100
3;320x180;15x15;618400
2;160x90;3x3;392400
2;160x90;5x5;377200
2;160x90;7x7;366200
2;160x90;9x9;361800
2;160x90;11x11;400200
2;160x90;13x13;436600
2;160x90;15x15;431800
1;80x45;3x3;339000
1;80x45;5x5;326300
1;80x45;7x7;447500
1;80x45;9x9;345800
1;80x45;11x11;371400
1;80x45;13x13;402200
1;80x45;15x15;341600
5;1280x720;3x3;2364000
5;1280x720;5x5;2253600
5;1280x720;7x7;2389700
5;1280x720;9x9;2658200
5;1280x720;11x11;3072000
5;1280x720;13x13;3712700
5;1280x720;15x15;4094000
4;640x360;3x3;593000
4;640x360;5x5;658000
4;640x360;7x7;779800
4;640x360;9x9;866800
4;640x360;11x11;946200
4;640x360;13x13;1040300
4;640x360;15x15;1104300
3;320x180;3x3;376300
3;320x180;5x5;381700
3;320x180;7x7;403000
3;320x180;9x9;440600
3;320x180;11x11;461800
3;320x180;13x13;497200
3;320x180;15x15;534700
2;160x90;3x3;323400
2;160x90;5x5;336100
2;160x90;7x7;330900
2;160x90;9x9;368400
2;160x90;11x11;423800
2;160x90;13x13;406300
2;160x90;15x15;452000
1;80x45;3x3;337600
1;80x45;5x5;305700
1;80x45;7x7;310800
1;80x45;9x9;342000
1;80x45;11x11;355100
1;80x45;13x13;352100
1;80x45;15x15;352400
5;1280x720;3x3;2240000
5;1280x720;5x5;2421300
5;1280x720;7x7;2443600
5;1280x720;9x9;2695400
5;1280x720;11x11;3292900
5;1280x720;13x13;3617100
5;1280x720;15x15;4127900
4;640x360;3x3;642900
4;640x360;5x5;687600
4;640x360;7x7;764000
4;640x360;9x9;875200
4;640x360;11x11;892100
4;640x360;13x13;987900
4;640x360;15x15;1102900
3;320x180;3x3;373300
3;320x180;5x5;375900
3;320x180;7x7;390400
3;320x180;9x9;441100
3;320x180;11x11;460700
3;320x180;13x13;505300
3;320x180;15x15;620800
2;160x90;3x3;332600
2;160x90;5x5;318300
2;160x90;7x7;325700
2;160x90;9x9;335100
2;160x90;11x11;368700
2;160x90;13x13;375100
2;160x90;15x15;481600
1;80x45;3x3;336100
1;80x45;5x5;316400
1;80x45;7x7;410500
1;80x45;9x9;330400
1;80x45;11x11;329300
1;80x45;13x13;376700
1;80x45;15x15;352400
5;1280x720;3x3;2900200
5;1280x720;5x5;2664400
5;1280x720;7x7;2827700
5;1280x720;9x9;2928600
5;1280x720;11x11;3240600
5;1280x720;13x13;3574300
5;1280x720;15x15;4206900
4;640x360;3x3;710200
4;640x360;5x5;683900
4;640x360;7x7;794700
4;640x360;9x9;895900
4;640x360;11x11;918300
4;640x360;13x13;1049500
4;640x360;15x15;1238900
3;320x180;3x3;463000
3;320x180;5x5;437300
3;320x180;7x7;428200
3;320x180;9x9;456400
3;320x180;11x11;496600
3;320x180;13x13;507000
3;320x180;15x15;533700
2;160x90;3x3;358400
2;160x90;5x5;347700
2;160x90;7x7;377700
2;160x90;9x9;372800
2;160x90;11x11;373800
2;160x90;13x13;374900
2;160x90;15x15;412800
1;80x45;3x3;312600
1;80x45;5x5;311400
1;80x45;7x7;319800
1;80x45;9x9;335100
1;80x45;11x11;336200
1;80x45;13x13;348200
1;80x45;15x15;371100
5;1280x720;3x3;2195300
5;1280x720;5x5;2163200
5;1280x720;7x7;2385800
5;1280x720;9x9;2777700
5;1280x720;11x11;3021700
5;1280x720;13x13;3626000
5;1280x720;15x15;4018800
4;640x360;3x3;603600
4;640x360;5x5;801400
4;640x360;7x7;763800
4;640x360;9x9;796500
4;640x360;11x11;4785400
4;640x360;13x13;1133500
4;640x360;15x15;1168000
3;320x180;3x3;411600
3;320x180;5x5;403900
3;320x180;7x7;427000
3;320x180;9x9;445300
3;320x180;11x11;465800
3;320x180;13x13;500700
3;320x180;15x15;556400
2;160x90;3x3;385600
2;160x90;5x5;446200
2;160x90;7x7;430300
2;160x90;9x9;389500
2;160x90;11x11;388000
2;160x90;13x13;377700
2;160x90;15x15;398500
1;80x45;3x3;347000
1;80x45;5x5;336300
1;80x45;7x7;339200
1;80x45;9x9;358600
1;80x45;11x11;375400
1;80x45;13x13;381000
1;80x45;15x15;378600
5;1280x720;3x3;2352500
5;1280x720;5x5;2232800
5;1280x720;7x7;2553600
5;1280x720;9x9;3061000
5;1280x720;11x11;3363900
5;1280x720;13x13;3576800
5;1280x720;15x15;4021400
4;640x360;3x3;739200
4;640x360;5x5;683700
4;640x360;7x7;1041000
4;640x360;9x9;923800
4;640x360;11x11;945500
4;640x360;13x13;1034800
4;640x360;15x15;1157800
3;320x180;3x3;393600
3;320x180;5x5;430300
3;320x180;7x7;564800
3;320x180;9x9;504200
3;320x180;11x11;477000
3;320x180;13x13;484400
3;320x180;15x15;522400
2;160x90;3x3;442500
2;160x90;5x5;420700
2;160x90;7x7;450200
2;160x90;9x9;423900
2;160x90;11x11;476700
2;160x90;13x13;511500
2;160x90;15x15;487300
1;80x45;3x3;364500
1;80x45;5x5;330100
1;80x45;7x7;342500
1;80x45;9x9;351300
1;80x45;11x11;362200
1;80x45;13x13;354300
1;80x45;15x15;360100
5;1280x720;3x3;2432400
5;1280x720;5x5;2206800
5;1280x720;7x7;2756600
5;1280x720;9x9;3192500
5;1280x720;11x11;3397200
5;1280x720;13x13;3791700
5;1280x720;15x15;4204700
4;640x360;3x3;716700
4;640x360;5x5;684100
4;640x360;7x7;690100
4;640x360;9x9;765000
4;640x360;11x11;854000
4;640x360;13x13;973000
4;640x360;15x15;1193200
3;320x180;3x3;473400
3;320x180;5x5;466400
3;320x180;7x7;420300
3;320x180;9x9;451200
3;320x180;11x11;468500
3;320x180;13x13;532100
3;320x180;15x15;558000
2;160x90;3x3;327200
2;160x90;5x5;313900
2;160x90;7x7;324900
2;160x90;9x9;335500
2;160x90;11x11;347400
2;160x90;13x13;359200
2;160x90;15x15;382900
1;80x45;3x3;299600
1;80x45;5x5;298800
1;80x45;7x7;312400
1;80x45;9x9;317100
1;80x45;11x11;325200
1;80x45;13x13;398700
1;80x45;15x15;376100
5;1280x720;3x3;2591700
5;1280x720;5x5;2089600
5;1280x720;7x7;2315700
5;1280x720;9x9;2714600
5;1280x720;11x11;3408200
5;1280x720;13x13;3952700
5;1280x720;15x15;4203600
4;640x360;3x3;609400
4;640x360;5x5;660800
4;640x360;7x7;779400
4;640x360;9x9;863300
4;640x360;11x11;948500
4;640x360;13x13;1093200
4;640x360;15x15;1170800
3;320x180;3x3;382600
3;320x180;5x5;394500
3;320x180;7x7;395600
3;320x180;9x9;437400
3;320x180;11x11;455400
3;320x180;13x13;484200
3;320x180;15x15;515100
2;160x90;3x3;318600
2;160x90;5x5;329500
2;160x90;7x7;322900
2;160x90;9x9;336000
2;160x90;11x11;363800
2;160x90;13x13;395500
2;160x90;15x15;463500
1;80x45;3x3;366900
1;80x45;5x5;380400
1;80x45;7x7;321100
1;80x45;9x9;311000
1;80x45;11x11;371700
1;80x45;13x13;335000
1;80x45;15x15;345400
5;1280x720;3x3;2246800
5;1280x720;5x5;2160700
5;1280x720;7x7;2413700
5;1280x720;9x9;3016600
5;1280x720;11x11;3004800
5;1280x720;13x13;3928700
5;1280x720;15x15;4241900
4;640x360;3x3;679700
4;640x360;5x5;765400
4;640x360;7x7;874000
4;640x360;9x9;857900
4;640x360;11x11;893000
4;640x360;13x13;1061600
4;640x360;15x15;1143700
3;320x180;3x3;463900
3;320x180;5x5;456200
3;320x180;7x7;493900
3;320x180;9x9;505600
3;320x180;11x11;561000
3;320x180;13x13;592400
3;320x180;15x15;679700
2;160x90;3x3;404200
2;160x90;5x5;347600
2;160x90;7x7;356600
2;160x90;9x9;364900
2;160x90;11x11;378200
2;160x90;13x13;395100
2;160x90;15x15;399900
1;80x45;3x3;330700
1;80x45;5x5;315100
1;80x45;7x7;349400
1;80x45;9x9;330100
1;80x45;11x11;354400
1;80x45;13x13;346500
1;80x45;15x15;378600
5;1280x720;3x3;2294500
5;1280x720;5x5;2194300
5;1280x720;7x7;2336600
5;1280x720;9x9;3034500
5;1280x720;11x11;3056600
5;1280x720;13x13;3532000
5;1280x720;15x15;4072100
4;640x360;3x3;710100
4;640x360;5x5;695200
4;640x360;7x7;706900
4;640x360;9x9;842600
4;640x360;11x11;964500
4;640x360;13x13;1016600
4;640x360;15x15;1121000
3;320x180;3x3;381600
3;320x180;5x5;386300
3;320x180;7x7;406800
3;320x180;9x9;443600
3;320x180;11x11;463500
3;320x180;13x13;489500
3;320x180;15x15;517700
2;160x90;3x3;346000
2;160x90;5x5;444500
2;160x90;7x7;401100
2;160x90;9x9;436000
2;160x90;11x11;543100
2;160x90;13x13;528200
2;160x90;15x15;509400
1;80x45;3x3;431200
1;80x45;5x5;316800
1;80x45;7x7;317400
1;80x45;9x9;325400
1;80x45;11x11;334900
1;80x45;13x13;343200
1;80x45;15x15;355400
5;1280x720;3x3;2112800
5;1280x720;5x5;2168800
5;1280x720;7x7;2345800
5;1280x720;9x9;2601600
5;1280x720;11x11;3089300
5;1280x720;13x13;3773200
5;1280x720;15x15;4153800
4;640x360;3x3;669100
4;640x360;5x5;768800
4;640x360;7x7;804400
4;640x360;9x9;903300
4;640x360;11x11;919800
4;640x360;13x13;1024200
4;640x360;15x15;1175400
3;320x180;3x3;428000
3;320x180;5x5;427700
3;320x180;7x7;445600
3;320x180;9x9;466100
3;320x180;11x11;482400
3;320x180;13x13;530200
3;320x180;15x15;600300
2;160x90;3x3;361200
2;160x90;5x5;342800
2;160x90;7x7;340700
2;160x90;9x9;352300
2;160x90;11x11;362300
2;160x90;13x13;371800
2;160x90;15x15;392400
1;80x45;3x3;303300
1;80x45;5x5;320900
1;80x45;7x7;315800
1;80x45;9x9;359200
1;80x45;11x11;345100
1;80x45;13x13;353800
1;80x45;15x15;359500
5;1280x720;3x3;2796300
5;1280x720;5x5;2476500
5;1280x720;7x7;2675300
5;1280x720;9x9;2856900
5;1280x720;11x11;3183200
5;1280x720;13x13;3755100
5;1280x720;15x15;4175900
4;640x360;3x3;698300
4;640x360;5x5;749800
4;640x360;7x7;769700
4;640x360;9x9;857400
4;640x360;11x11;957700
4;640x360;13x13;1145800
4;640x360;15x15;1334800
3;320x180;3x3;440000
3;320x180;5x5;467100
3;320x180;7x7;443600
3;320x180;9x9;454600
3;320x180;11x11;481600
3;320x180;13x13;505600
3;320x180;15x15;558600
2;160x90;3x3;341700
2;160x90;5x5;346600
2;160x90;7x7;349900
2;160x90;9x9;360500
2;160x90;11x11;423800
2;160x90;13x13;453200
2;160x90;15x15;416400
1;80x45;3x3;336600
1;80x45;5x5;332700
1;80x45;7x7;375200
1;80x45;9x9;346200
1;80x45;11x11;450200
1;80x45;13x13;384600
1;80x45;15x15;384100
5;1280x720;3x3;2839700
5;1280x720;5x5;2353900
5;1280x720;7x7;2635500
5;1280x720;9x9;3232100
5;1280x720;11x11;3234900
5;1280x720;13x13;3818800
5;1280x720;15x15;4181400
4;640x360;3x3;639700
4;640x360;5x5;657100
4;640x360;7x7;742600
4;640x360;9x9;778700
4;640x360;11x11;868700
4;640x360;13x13;974500
4;640x360;15x15;1151600
3;320x180;3x3;482500
3;320x180;5x5;394200
3;320x180;7x7;422600
3;320x180;9x9;450100
3;320x180;11x11;506500
3;320x180;13x13;600000
3;320x180;15x15;591000
2;160x90;3x3;383800
2;160x90;5x5;457200
2;160x90;7x7;391000
2;160x90;9x9;374300
2;160x90;11x11;374100
2;160x90;13x13;383100
2;160x90;15x15;416500
1;80x45;3x3;324700
1;80x45;5x5;322000
1;80x45;7x7;353400
1;80x45;9x9;337400
1;80x45;11x11;345100
1;80x45;13x13;377000
1;80x45;15x15;429500
5;1280x720;3x3;2263300
5;1280x720;5x5;2331700
5;1280x720;7x7;2554000
5;1280x720;9x9;2815100
5;1280x720;11x11;3250600
5;1280x720;13x13;4021100
5;1280x720;15x15;4564100
4;640x360;3x3;712300
4;640x360;5x5;731200
4;640x360;7x7;741400
4;640x360;9x9;781600
4;640x360;11x11;889400
4;640x360;13x13;982400
4;640x360;15x15;1104700
3;320x180;3x3;382600
3;320x180;5x5;412700
3;320x180;7x7;405900
3;320x180;9x9;498600
3;320x180;11x11;616600
3;320x180;13x13;665300
3;320x180;15x15;707200
2;160x90;3x3;374000
2;160x90;5x5;343300
2;160x90;7x7;354300
2;160x90;9x9;361200
2;160x90;11x11;401900
2;160x90;13x13;404300
2;160x90;15x15;406000
1;80x45;3x3;330600
1;80x45;5x5;326900
1;80x45;7x7;330800
1;80x45;9x9;419700
1;80x45;11x11;353800
1;80x45;13x13;363200
1;80x45;15x15;410000
5;1280x720;3x3;2408600
5;1280x720;5x5;2079800
5;1280x720;7x7;2294100
5;1280x720;9x9;2820500
5;1280x720;11x11;3144700
5;1280x720;13x13;3473700
5;1280x720;15x15;4067400
4;640x360;3x3;629900
4;640x360;5x5;656900
4;640x360;7x7;689600
4;640x360;9x9;767700
4;640x360;11x11;877300
4;640x360;13x13;992600
4;640x360;15x15;1127600
3;320x180;3x3;394600
3;320x180;5x5;428800
3;320x180;7x7;439300
3;320x180;9x9;485300
3;320x180;11x11;474100
3;320x180;13x13;520000
3;320x180;15x15;584300
2;160x90;3x3;334100
2;160x90;5x5;349000
2;160x90;7x7;338600
2;160x90;9x9;341700
2;160x90;11x11;356200
2;160x90;13x13;367400
2;160x90;15x15;466700
1;80x45;3x3;369900
1;80x45;5x5;347600
1;80x45;7x7;318700
1;80x45;9x9;328300
1;80x45;11x11;338000
1;80x45;13x13;347900
1;80x45;15x15;363300
5;1280x720;3x3;2242200
5;1280x720;5x5;2155900
5;1280x720;7x7;2455800
5;1280x720;9x9;2729700
5;1280x720;11x11;2971300
5;1280x720;13x13;3475800
5;1280x720;15x15;4010800
4;640x360;3x3;607300
4;640x360;5x5;634900
4;640x360;7x7;702300
4;640x360;9x9;768900
4;640x360;11x11;891100
4;640x360;13x13;991300
4;640x360;15x15;1104600
3;320x180;3x3;513200
3;320x180;5x5;454700
3;320x180;7x7;451600
3;320x180;9x9;500800
3;320x180;11x11;502600
3;320x180;13x13;501100
3;320x180;15x15;541900
2;160x90;3x3;332700
2;160x90;5x5;485100
2;160x90;7x7;437300
2;160x90;9x9;403500
2;160x90;11x11;483600
2;160x90;13x13;483800
2;160x90;15x15;497800
1;80x45;3x3;434500
1;80x45;5x5;421000
1;80x45;7x7;404200
1;80x45;9x9;362700
1;80x45;11x11;345300
1;80x45;13x13;357100
1;80x45;15x15;359200
5;1280x720;3x3;2255600
5;1280x720;5x5;2179800
5;1280x720;7x7;2491400
5;1280x720;9x9;2843900
5;1280x720;11x11;3173500
5;1280x720;13x13;3425900
5;1280x720;15x15;4077900
4;640x360;3x3;611200
4;640x360;5x5;715900
4;640x360;7x7;916500
4;640x360;9x9;986800
4;640x360;11x11;960400
4;640x360;13x13;1110000
4;640x360;15x15;1232700
3;320x180;3x3;417900
3;320x180;5x5;409200
3;320x180;7x7;421000
3;320x180;9x9;463400
3;320x180;11x11;465400
3;320x180;13x13;491600
3;320x180;15x15;530900
2;160x90;3x3;351100
2;160x90;5x5;345100
2;160x90;7x7;349700
2;160x90;9x9;363200
2;160x90;11x11;448600
2;160x90;13x13;399800
2;160x90;15x15;413100
1;80x45;3x3;335500
1;80x45;5x5;346600
1;80x45;7x7;346600
1;80x45;9x9;352900
1;80x45;11x11;357900
1;80x45;13x13;365500
1;80x45;15x15;372000
5;1280x720;3x3;2846200
5;1280x720;5x5;2340000
5;1280x720;7x7;2518000
5;1280x720;9x9;2911100
5;1280x720;11x11;3247400
5;1280x720;13x13;3639100
5;1280x720;15x15;4141800
4;640x360;3x3;690900
4;640x360;5x5;690400
4;640x360;7x7;772500
4;640x360;9x9;822800
4;640x360;11x11;899000
4;640x360;13x13;1069800
4;640x360;15x15;1185500
3;320x180;3x3;463100
3;320x180;5x5;467600
3;320x180;7x7;452500
3;320x180;9x9;459000
3;320x180;11x11;467300
3;320x180;13x13;495500
3;320x180;15x15;512500
2;160x90;3x3;325100
2;160x90;5x5;328800
2;160x90;7x7;335800
2;160x90;9x9;344700
2;160x90;11x11;355500
2;160x90;13x13;397100
2;160x90;15x15;409000
1;80x45;3x3;396300
1;80x45;5x5;401100
1;80x45;7x7;402900
1;80x45;9x9;419100
1;80x45;11x11;396400
1;80x45;13x13;450700
1;80x45;15x15;397200
5;1280x720;3x3;2406800
5;1280x720;5x5;2417200
5;1280x720;7x7;2656800
5;1280x720;9x9;2914100
5;1280x720;11x11;3121000
5;1280x720;13x13;3799100
5;1280x720;15x15;4038600
4;640x360;3x3;642400
4;640x360;5x5;835300
4;640x360;7x7;844500
4;640x360;9x9;848900
4;640x360;11x11;907600
4;640x360;13x13;1075600
4;640x360;15x15;1166400
3;320x180;3x3;411000
3;320x180;5x5;402900
3;320x180;7x7;442000
3;320x180;9x9;459000
3;320x180;11x11;477700
3;320x180;13x13;503500
3;320x180;15x15;550500
2;160x90;3x3;353400
2;160x90;5x5;345400
2;160x90;7x7;348900
2;160x90;9x9;359700
2;160x90;11x11;395400
2;160x90;13x13;393200
2;160x90;15x15;402500
1;80x45;3x3;321800
1;80x45;5x5;349900
1;80x45;7x7;335800
1;80x45;9x9;349400
1;80x45;11x11;354900
1;80x45;13x13;375600
1;80x45;15x15;418800
5;1280x720;3x3;2423500
5;1280x720;5x5;2186800
5;1280x720;7x7;2480500
5;1280x720;9x9;2640800
5;1280x720;11x11;3066000
5;1280x720;13x13;3461300
5;1280x720;15x15;4034700
4;640x360;3x3;637400
4;640x360;5x5;664000
4;640x360;7x7;741000
4;640x360;9x9;801400
4;640x360;11x11;911700
4;640x360;13x13;992000
4;640x360;15x15;1130400
3;320x180;3x3;402400
3;320x180;5x5;407500
3;320x180;7x7;422000
3;320x180;9x9;474900
3;320x180;11x11;517300
3;320x180;13x13;540100
3;320x180;15x15;557900
2;160x90;3x3;345800
2;160x90;5x5;342400
2;160x90;7x7;375300
2;160x90;9x9;359300
2;160x90;11x11;374400
2;160x90;13x13;412400
2;160x90;15x15;417100
1;80x45;3x3;377800
1;80x45;5x5;360700
1;80x45;7x7;336800
1;80x45;9x9;340800
1;80x45;11x11;353800
1;80x45;13x13;363200
1;80x45;15x15;372300
5;1280x720;3x3;2404600
5;1280x720;5x5;2141800
5;1280x720;7x7;2804700
5;1280x720;9x9;2865900
5;1280x720;11x11;3204000
5;1280x720;13x13;3585800
5;1280x720;15x15;4127800
4;640x360;3x3;948800
4;640x360;5x5;669400
4;640x360;7x7;770100
4;640x360;9x9;876800
4;640x360;11x11;959400
4;640x360;13x13;1004100
4;640x360;15x15;1116700
3;320x180;3x3;433600
3;320x180;5x5;413800
3;320x180;7x7;410800
3;320x180;9x9;543900
3;320x180;11x11;469300
3;320x180;13x13;492100
3;320x180;15x15;543500
2;160x90;3x3;350900
2;160x90;5x5;327200
2;160x90;7x7;347000
2;160x90;9x9;387100
2;160x90;11x11;372800
2;160x90;13x13;371300
2;160x90;15x15;382400
1;80x45;3x3;304600
1;80x45;5x5;299600
1;80x45;7x7;301500
1;80x45;9x9;306900
1;80x45;11x11;322300
1;80x45;13x13;332600
1;80x45;15x15;375600
5;1280x720;3x3;2296500
5;1280x720;5x5;2245000
5;1280x720;7x7;2506300
5;1280x720;9x9;2885800
5;1280x720;11x11;3144000
5;1280x720;13x13;3660600
5;1280x720;15x15;4401400
4;640x360;3x3;714600
4;640x360;5x5;727600
4;640x360;7x7;814600
4;640x360;9x9;932600
4;640x360;11x11;1013400
4;640x360;13x13;1130800
4;640x360;15x15;1241100
3;320x180;3x3;522700
3;320x180;5x5;474800
3;320x180;7x7;438900
3;320x180;9x9;464500
3;320x180;11x11;453900
3;320x180;13x13;486000
3;320x180;15x15;530000
2;160x90;3x3;321300
2;160x90;5x5;323200
2;160x90;7x7;327800
2;160x90;9x9;341500
2;160x90;11x11;369600
2;160x90;13x13;364000
2;160x90;15x15;452100
1;80x45;3x3;315600
1;80x45;5x5;324300
1;80x45;7x7;329000
1;80x45;9x9;334400
1;80x45;11x11;355900
1;80x45;13x13;428000
1;80x45;15x15;441600
5;1280x720;3x3;2121400
5;1280x720;5x5;2331500
5;1280x720;7x7;2370200
5;1280x720;9x9;2719300
5;1280x720;11x11;3028600
5;1280x720;13x13;3621600
5;1280x720;15x15;4142000
4;640x360;3x3;630700
4;640x360;5x5;658900
4;640x360;7x7;722100
4;640x360;9x9;793300
4;640x360;11x11;1011900
4;640x360;13x13;1139300
4;640x360;15x15;1212500
3;320x180;3x3;560800
3;320x180;5x5;491600
3;320x180;7x7;495200
3;320x180;9x9;482400
3;320x180;11x11;504100
3;320x180;13x13;538300
3;320x180;15x15;558300
2;160x90;3x3;388600
2;160x90;5x5;359700
2;160x90;7x7;372700
2;160x90;9x9;379300
2;160x90;11x11;388400
2;160x90;13x13;383900
2;160x90;15x15;415200
1;80x45;3x3;337900
1;80x45;5x5;363900
1;80x45;7x7;341800
1;80x45;9x9;384100
1;80x45;11x11;372200
1;80x45;13x13;386500
1;80x45;15x15;462900
5;1280x720;3x3;2483400
5;1280x720;5x5;2530800
5;1280x720;7x7;2627100
5;1280x720;9x9;2867800
5;1280x720;11x11;3269700
5;1280x720;13x13;4119200
5;1280x720;15x15;4279500
4;640x360;3x3;725100
4;640x360;5x5;703800
4;640x360;7x7;778000
4;640x360;9x9;816800
4;640x360;11x11;917700
4;640x360;13x13;1034200
4;640x360;15x15;1154700
3;320x180;3x3;411000
3;320x180;5x5;427400
3;320x180;7x7;465500
3;320x180;9x9;438000
3;320x180;11x11;482700
3;320x180;13x13;547300
3;320x180;15x15;555600
2;160x90;3x3;398500
2;160x90;5x5;366600
2;160x90;7x7;370200
2;160x90;9x9;400200
2;160x90;11x11;379700
2;160x90;13x13;464200
2;160x90;15x15;492800
1;80x45;3x3;551100
1;80x45;5x5;497800
1;80x45;7x7;537200
1;80x45;9x9;450800
1;80x45;11x11;424300
1;80x45;13x13;389600
1;80x45;15x15;373900
5;1280x720;3x3;2400100
5;1280x720;5x5;2639500
5;1280x720;7x7;3004500
5;1280x720;9x9;4191100
5;1280x720;11x11;3382600
5;1280x720;13x13;3747000
5;1280x720;15x15;4152000
4;640x360;3x3;634100
4;640x360;5x5;653200
4;640x360;7x7;741600
4;640x360;9x9;829600
4;640x360;11x11;1014800
4;640x360;13x13;1297800
4;640x360;15x15;1338100
3;320x180;3x3;419300
3;320x180;5x5;403800
3;320x180;7x7;409500
3;320x180;9x9;443000
3;320x180;11x11;465800
3;320x180;13x13;499300
3;320x180;15x15;551300
2;160x90;3x3;339600
2;160x90;5x5;334900
2;160x90;7x7;347200
2;160x90;9x9;352000
2;160x90;11x11;375600
2;160x90;13x13;375800
2;160x90;15x15;393600
1;80x45;3x3;477200
1;80x45;5x5;381400
1;80x45;7x7;351200
1;80x45;9x9;350600
1;80x45;11x11;373700
1;80x45;13x13;402400
1;80x45;15x15;396200
5;1280x720;3x3;2372500
5;1280x720;5x5;2241700
5;1280x720;7x7;2296300
5;1280x720;9x9;2639300
5;1280x720;11x11;3041300
5;1280x720;13x13;3668800
5;1280x720;15x15;4225500
4;640x360;3x3;741800
4;640x360;5x5;728100
4;640x360;7x7;755900
4;640x360;9x9;852800
4;640x360;11x11;975700
4;640x360;13x13;1053300
4;640x360;15x15;1271600
3;320x180;3x3;511200
3;320x180;5x5;470300
3;320x180;7x7;509600
3;320x180;9x9;466500
3;320x180;11x11;546500
3;320x180;13x13;540800
3;320x180;15x15;571800
2;160x90;3x3;413100
2;160x90;5x5;357600
2;160x90;7x7;400600
2;160x90;9x9;414700
2;160x90;11x11;414500
2;160x90;13x13;381400
2;160x90;15x15;443300
1;80x45;3x3;328100
1;80x45;5x5;313000
1;80x45;7x7;314700
1;80x45;9x9;404000
1;80x45;11x11;369400
1;80x45;13x13;350500
1;80x45;15x15;391100
5;1280x720;3x3;2163800
5;1280x720;5x5;2077900
5;1280x720;7x7;2682000
5;1280x720;9x9;2820600
5;1280x720;11x11;3178000
5;1280x720;13x13;3504900
5;1280x720;15x15;4028200
4;640x360;3x3;801300
4;640x360;5x5;802200
4;640x360;7x7;777100
4;640x360;9x9;927100
4;640x360;11x11;1001000
4;640x360;13x13;1123000
4;640x360;15x15;1303200
3;320x180;3x3;543600
3;320x180;5x5;506300
3;320x180;7x7;534600
3;320x180;9x9;559100
3;320x180;11x11;561300
3;320x180;13x13;594700
3;320x180;15x15;628500
2;160x90;3x3;448700
2;160x90;5x5;436200
2;160x90;7x7;426200
2;160x90;9x9;427000
2;160x90;11x11;449900
2;160x90;13x13;380100
2;160x90;15x15;413000
1;80x45;3x3;310700
1;80x45;5x5;304700
1;80x45;7x7;305700
1;80x45;9x9;312700
1;80x45;11x11;325000
1;80x45;13x13;373900
1;80x45;15x15;410300
5;1280x720;3x3;2097500
5;1280x720;5x5;2239900
5;1280x720;7x7;2313500
5;1280x720;9x9;2805800
5;1280x720;11x11;3320800
5;1280x720;13x13;3707600
5;1280x720;15x15;4314400
4;640x360;3x3;875000
4;640x360;5x5;761100
4;640x360;7x7;809000
4;640x360;9x9;827900
4;640x360;11x11;888900
4;640x360;13x13;1026700
4;640x360;15x15;1139800
3;320x180;3x3;397900
3;320x180;5x5;395500
3;320x180;7x7;411900
3;320x180;9x9;445100
3;320x180;11x11;495400
3;320x180;13x13;523600
3;320x180;15x15;545900
2;160x90;3x3;339900
2;160x90;5x5;458200
2;160x90;7x7;467300
2;160x90;9x9;420100
2;160x90;11x11;372100
2;160x90;13x13;380200
2;160x90;15x15;411600
1;80x45;3x3;318500
1;80x45;5x5;322300
1;80x45;7x7;347400
1;80x45;9x9;361200
1;80x45;11x11;344000
1;80x45;13x13;364300
1;80x45;15x15;368400
5;1280x720;3x3;2212300
5;1280x720;5x5;2121300
5;1280x720;7x7;2319000
5;1280x720;9x9;2628600
5;1280x720;11x11;3027700
5;1280x720;13x13;3556300
5;1280x720;15x15;4155200
4;640x360;3x3;644200
4;640x360;5x5;705800
4;640x360;7x7;770900
4;640x360;9x9;843100
4;640x360;11x11;943400
4;640x360;13x13;1068800
4;640x360;15x15;1131200
3;320x180;3x3;387600
3;320x180;5x5;395400
3;320x180;7x7;435100
3;320x180;9x9;438300
3;320x180;11x11;450500
3;320x180;13x13;498700
3;320x180;15x15;546500
2;160x90;3x3;336200
2;160x90;5x5;344900
2;160x90;7x7;340600
2;160x90;9x9;349800
2;160x90;11x11;369000
2;160x90;13x13;378400
2;160x90;15x15;402800
1;80x45;3x3;319200
1;80x45;5x5;319200
1;80x45;7x7;325900
1;80x45;9x9;333500
1;80x45;11x11;344400
1;80x45;13x13;353600
1;80x45;15x15;366000
5;1280x720;3x3;2579300
5;1280x720;5x5;2386400
