size;resolution;mask_size;nanoseconds
1;80x45;5x5;2191000
1;80x45;7x7;5812700
1;80x45;9x9;7217200
1;80x45;11x11;10599100
1;80x45;13x13;15112800
1;80x45;15x15;19896000
5;1280x720;3x3;196134900
5;1280x720;5x5;624643900
5;1280x720;7x7;1227638100
5;1280x720;9x9;2062961600
5;1280x720;11x11;3106418000
5;1280x720;13x13;4301828800
5;1280x720;15x15;5722726700
4;640x360;3x3;53324000
4;640x360;5x5;156078800
4;640x360;7x7;308374900
4;640x360;9x9;508504300
4;640x360;11x11;800669600
4;640x360;13x13;1171699600
4;640x360;15x15;1519919200
3;320x180;3x3;16672700
3;320x180;5x5;41803300
3;320x180;7x7;88518200
3;320x180;9x9;121970300
3;320x180;11x11;212468700
3;320x180;13x13;291674300
3;320x180;15x15;400972700
2;160x90;3x3;3013900
2;160x90;5x5;12818100
2;160x90;7x7;17854300
2;160x90;9x9;29461100
2;160x90;11x11;48963300
2;160x90;13x13;71615200
2;160x90;15x15;89317300
1;80x45;3x3;732000
1;80x45;5x5;3222700
1;80x45;7x7;4281400
1;80x45;9x9;6834800
1;80x45;11x11;14739700
1;80x45;13x13;19185300
1;80x45;15x15;22344700
5;1280x720;3x3;229279100
5;1280x720;5x5;660251100
5;1280x720;7x7;1325462400
5;1280x720;9x9;2608115400
5;1280x720;11x11;3446280500
5;1280x720;13x13;4617139900
5;1280x720;15x15;6173340400
4;640x360;3x3;64361700
4;640x360;5x5;168211700
4;640x360;7x7;358444200
4;640x360;9x9;544109200
4;640x360;11x11;841434700
4;640x360;13x13;1130376600
4;640x360;15x15;1544754000
3;320x180;3x3;12057100
3;320x180;5x5;39474200
3;320x180;7x7;82337000
3;320x180;9x9;151431400
3;320x180;11x11;218698500
3;320x180;13x13;295268600
3;320x180;15x15;386994700
2;160x90;3x3;3068600
2;160x90;5x5;9050000
2;160x90;7x7;20873000
2;160x90;9x9;37896900
2;160x90;11x11;53874700
2;160x90;13x13;64516400
2;160x90;15x15;88627300
1;80x45;3x3;734800
1;80x45;5x5;2110500
1;80x45;7x7;4176400
1;80x45;9x9;9312700
1;80x45;11x11;10536500
1;80x45;13x13;21807300
1;80x45;15x15;26267900
5;1280x720;3x3;208549100
5;1280x720;5x5;700726400
5;1280x720;7x7;1353789600
5;1280x720;9x9;2192917200
5;1280x720;11x11;3303129400
5;1280x720;13x13;5255081100
5;1280x720;15x15;6867674900
4;640x360;3x3;54036700
4;640x360;5x5;155631700
4;640x360;7x7;313784900
4;640x360;9x9;551585200
4;640x360;11x11;845795000
4;640x360;13x13;1133063900
4;640x360;15x15;1566808700
3;320x180;3x3;11780200
3;320x180;5x5;45457300
3;320x180;7x7;75044700
3;320x180;9x9;155072400
3;320x180;11x11;206303400
3;320x180;13x13;321473000
3;320x180;15x15;423043100
2;160x90;3x3;3842900
2;160x90;5x5;12045600
2;160x90;7x7;17992900
2;160x90;9x9;35451700
2;160x90;11x11;52620300
2;160x90;13x13;74122200
2;160x90;15x15;101660300
1;80x45;3x3;709200
1;80x45;5x5;2179800
1;80x45;7x7;4305700
1;80x45;9x9;7025700
1;80x45;11x11;13160200
1;80x45;13x13;15016900
1;80x45;15x15;21900800
5;1280x720;3x3;216316400
5;1280x720;5x5;628089500
5;1280x720;7x7;1315291300
5;1280x720;9x9;2223143700
5;1280x720;11x11;3275950000
5;1280x720;13x13;4710957400
5;1280x720;15x15;6296099000
4;640x360;3x3;57456000
4;640x360;5x5;169878100
4;640x360;7x7;320562400
4;640x360;9x9;560309900
4;640x360;11x11;848690600
4;640x360;13x13;1379628800
4;640x360;15x15;1853555500
3;320x180;3x3;13843800
3;320x180;5x5;35517900
3;320x180;7x7;79975900
3;320x180;9x9;136608400
3;320x180;11x11;207586500
3;320x180;13x13;280778700
3;320x180;15x15;388650600
2;160x90;3x3;3666300
2;160x90;5x5;9097000
2;160x90;7x7;21945700
2;160x90;9x9;43186100
2;160x90;11x11;54482900
2;160x90;13x13;76556200
2;160x90;15x15;91363600
1;80x45;3x3;748300
1;80x45;5x5;2228200
1;80x45;7x7;4354400
1;80x45;9x9;7268500
1;80x45;11x11;10347100
1;80x45;13x13;14200400
1;80x45;15x15;24621100
5;1280x720;3x3;219608600
5;1280x720;5x5;661143500
5;1280x720;7x7;1340280900
5;1280x720;9x9;2204638200
5;1280x720;11x11;3816974600
5;1280x720;13x13;4653594800
5;1280x720;15x15;6207499600
4;640x360;3x3;74809600
4;640x360;5x5;179711100
4;640x360;7x7;334521700
4;640x360;9x9;570655000
4;640x360;11x11;843045300
4;640x360;13x13;1162083000
4;640x360;15x15;1549673100
3;320x180;3x3;13201900
3;320x180;5x5;50739600
3;320x180;7x7;83511100
3;320x180;9x9;124520500
3;320x180;11x11;184597800
3;320x180;13x13;268212200
3;320x180;15x15;381029300
2;160x90;3x3;4592300
2;160x90;5x5;12694200
2;160x90;7x7;25474100
2;160x90;9x9;42481000
2;160x90;11x11;59784600
2;160x90;13x13;67850200
2;160x90;15x15;97884000
1;80x45;3x3;762800
1;80x45;5x5;2155500
1;80x45;7x7;4476100
1;80x45;9x9;7171600
1;80x45;11x11;10809800
1;80x45;13x13;14954700
1;80x45;15x15;22076100
5;1280x720;3x3;234379100
5;1280x720;5x5;630367900
5;1280x720;7x7;1267944300
5;1280x720;9x9;2067644000
5;1280x720;11x11;3074670200
5;1280x720;13x13;4468310600
5;1280x720;15x15;6036221500
4;640x360;3x3;52858700
4;640x360;5x5;161820600
4;640x360;7x7;302872500
4;640x360;9x9;523528700
4;640x360;11x11;829402800
4;640x360;13x13;1096995100
4;640x360;15x15;1454033800
3;320x180;3x3;15281200
3;320x180;5x5;37976500
3;320x180;7x7;83600300
3;320x180;9x9;136862200
3;320x180;11x11;185138100
3;320x180;13x13;281578700
3;320x180;15x15;364971400
2;160x90;3x3;4276900
2;160x90;5x5;12416100
2;160x90;7x7;22856300
2;160x90;9x9;30285600
2;160x90;11x11;46383300
2;160x90;13x13;62222100
2;160x90;15x15;84924700
1;80x45;3x3;768600
1;80x45;5x5;2190800
1;80x45;7x7;4387400
1;80x45;9x9;7799000
1;80x45;11x11;12377200
1;80x45;13x13;14704200
1;80x45;15x15;19304700
5;1280x720;3x3;194020100
5;1280x720;5x5;623674800
5;1280x720;7x7;1247156200
5;1280x720;9x9;2037756000
5;1280x720;11x11;3047321300
5;1280x720;13x13;4295238700
5;1280x720;15x15;5682016100
4;640x360;3x3;51640800
4;640x360;5x5;149192200
4;640x360;7x7;311824400
4;640x360;9x9;511758700
4;640x360;11x11;783602100
4;640x360;13x13;1089871700
4;640x360;15x15;1457198300
3;320x180;3x3;12818100
3;320x180;5x5;40070000
3;320x180;7x7;78414400
3;320x180;9x9;130090600
3;320x180;11x11;192684900
3;320x180;13x13;260539400
3;320x180;15x15;357012400
2;160x90;3x3;3099000
2;160x90;5x5;9193700
2;160x90;7x7;19439600
2;160x90;9x9;30749200
2;160x90;11x11;47629900
2;160x90;13x13;66335000
2;160x90;15x15;98285500
1;80x45;3x3;741100
1;80x45;5x5;2203600
1;80x45;7x7;4479200
1;80x45;9x9;7112800
1;80x45;11x11;10576500
1;80x45;13x13;19286100
1;80x45;15x15;19488100
5;1280x720;3x3;203707700
5;1280x720;5x5;601724200
5;1280x720;7x7;1209760400
5;1280x720;9x9;2044983000
5;1280x720;11x11;3129490500
5;1280x720;13x13;4331211300
5;1280x720;15x15;5944393200
4;640x360;3x3;61282000
4;640x360;5x5;152063700
4;640x360;7x7;300476500
4;640x360;9x9;512318100
4;640x360;11x11;791513100
4;640x360;13x13;1082456200
4;640x360;15x15;1454114200
3;320x180;3x3;13309700
3;320x180;5x5;41258500
3;320x180;7x7;77997500
3;320x180;9x9;136938500
3;320x180;11x11;185522400
3;320x180;13x13;265771700
3;320x180;15x15;353257700
2;160x90;3x3;3125800
2;160x90;5x5;9335300
2;160x90;7x7;18718400
2;160x90;9x9;30010600
2;160x90;11x11;47458500
2;160x90;13x13;63326200
2;160x90;15x15;87654300
1;80x45;3x3;778200
1;80x45;5x5;2199600
1;80x45;7x7;4826200
1;80x45;9x9;6925700
1;80x45;11x11;10526600
1;80x45;13x13;18466800
1;80x45;15x15;19674500
5;1280x720;3x3;199722400
5;1280x720;5x5;620344500
5;1280x720;7x7;1241190900
5;1280x720;9x9;2053425900
5;1280x720;11x11;3070691500
5;1280x720;13x13;4315280900
5;1280x720;15x15;5746573200
4;640x360;3x3;52798700
4;640x360;5x5;146403600
4;640x360;7x7;312688300
4;640x360;9x9;502910300
4;640x360;11x11;764507700
4;640x360;13x13;1067577500
4;640x360;15x15;1423329300
3;320x180;3x3;13303400
3;320x180;5x5;37038400
3;320x180;7x7;78879100
3;320x180;9x9;120370500
3;320x180;11x11;195941000
3;320x180;13x13;267576100
3;320x180;15x15;356367000
2;160x90;3x3;3141100
2;160x90;5x5;9186700
2;160x90;7x7;18535400
2;160x90;9x9;29504100
2;160x90;11x11;53027000
2;160x90;13x13;67075600
2;160x90;15x15;85419500
1;80x45;3x3;748500
1;80x45;5x5;2169900
1;80x45;7x7;4328800
1;80x45;9x9;7233700
1;80x45;11x11;12361900
1;80x45;13x13;15281000
1;80x45;15x15;19837800
5;1280x720;3x3;196967300
5;1280x720;5x5;624392600
5;1280x720;7x7;1225986100
5;1280x720;9x9;2028329000
5;1280x720;11x11;3033362600
5;1280x720;13x13;4321788700
5;1280x720;15x15;5709289400
4;640x360;3x3;50167100
4;640x360;5x5;144817600
4;640x360;7x7;301390800
4;640x360;9x9;509363100
4;640x360;11x11;771236900
4;640x360;13x13;1041521800
4;640x360;15x15;1441881900
3;320x180;3x3;12735200
3;320x180;5x5;37956600
3;320x180;7x7;77332200
3;320x180;9x9;122335700
3;320x180;11x11;191136700
3;320x180;13x13;276324900
3;320x180;15x15;357181800
2;160x90;3x3;3407900
2;160x90;5x5;9323500
2;160x90;7x7;19939900
2;160x90;9x9;31112600
2;160x90;11x11;48561200
2;160x90;13x13;66523500
2;160x90;15x15;87298200
1;80x45;3x3;789200
1;80x45;5x5;2328900
1;80x45;7x7;4583700
1;80x45;9x9;7642600
1;80x45;11x11;11283300
1;80x45;13x13;15498800
1;80x45;15x15;20436500
5;1280x720;3x3;195931600
5;1280x720;5x5;614458500
5;1280x720;7x7;1229913700
5;1280x720;9x9;2016240900
5;1280x720;11x11;3053473800
5;1280x720;13x13;4264511800
5;1280x720;15x15;5997117300
4;640x360;3x3;51357100
4;640x360;5x5;148388400
4;640x360;7x7;303636400
4;640x360;9x9;536525400
4;640x360;11x11;788607300
4;640x360;13x13;1172391100
4;640x360;15x15;1491041300
3;320x180;3x3;12372500
3;320x180;5x5;36204900
3;320x180;7x7;91824300
3;320x180;9x9;141996500
3;320x180;11x11;223395900
3;320x180;13x13;289266800
3;320x180;15x15;373761600
2;160x90;3x3;3135300
2;160x90;5x5;8895200
2;160x90;7x7;19371700
2;160x90;9x9;33076000
2;160x90;11x11;45604800
2;160x90;13x13;62691700
2;160x90;15x15;91612500
1;80x45;3x3;794200
1;80x45;5x5;2151500
1;80x45;7x7;4452500
1;80x45;9x9;7334100
1;80x45;11x11;11532800
1;80x45;13x13;15139800
1;80x45;15x15;18822800
5;1280x720;3x3;213873000
5;1280x720;5x5;606116900
5;1280x720;7x7;1232704900
5;1280x720;9x9;2069434300
5;1280x720;11x11;3157313600
5;1280x720;13x13;4324437700
5;1280x720;15x15;5742244200
4;640x360;3x3;54246800
4;640x360;5x5;145267600
4;640x360;7x7;308359800
4;640x360;9x9;508291700
4;640x360;11x11;766317800
4;640x360;13x13;1050886500
4;640x360;15x15;1416375300
3;320x180;3x3;17738900
3;320x180;5x5;37238600
3;320x180;7x7;77412500
3;320x180;9x9;127442500
3;320x180;11x11;187414100
3;320x180;13x13;260320100
3;320x180;15x15;374445900
2;160x90;3x3;3465500
2;160x90;5x5;10375000
2;160x90;7x7;17755200
2;160x90;9x9;32864200
2;160x90;11x11;47842500
2;160x90;13x13;63271900
2;160x90;15x15;84980000
1;80x45;3x3;819500
1;80x45;5x5;2225400
1;80x45;7x7;4328600
1;80x45;9x9;8145900
1;80x45;11x11;10944200
1;80x45;13x13;14724400
1;80x45;15x15;19102100
5;1280x720;3x3;197378300
5;1280x720;5x5;624119900
5;1280x720;7x7;1195456300
5;1280x720;9x9;2013504100
5;1280x720;11x11;3058609100
5;1280x720;13x13;4316321500
5;1280x720;15x15;5730064100
4;640x360;3x3;51832800
4;640x360;5x5;160425000
4;640x360;7x7;296788500
4;640x360;9x9;506674800
4;640x360;11x11;779385700
4;640x360;13x13;1054167000
4;640x360;15x15;1418729700
3;320x180;3x3;21057600
3;320x180;5x5;37149700
3;320x180;7x7;78018600
3;320x180;9x9;129962700
3;320x180;11x11;207781500
3;320x180;13x13;269869400
3;320x180;15x15;351739600
2;160x90;3x3;3074000
2;160x90;5x5;9198900
2;160x90;7x7;19042400
2;160x90;9x9;30425000
2;160x90;11x11;46045000
2;160x90;13x13;65639200
2;160x90;15x15;84016400
1;80x45;3x3;727000
1;80x45;5x5;2254800
1;80x45;7x7;4388800
1;80x45;9x9;7395900
1;80x45;11x11;10933400
1;80x45;13x13;14737200
1;80x45;15x15;19436000
5;1280x720;3x3;202228000
5;1280x720;5x5;603472900
5;1280x720;7x7;1218186800
5;1280x720;9x9;2035802300
5;1280x720;11x11;3056191300
5;1280x720;13x13;4515384400
5;1280x720;15x15;5763485300
4;640x360;3x3;54335700
4;640x360;5x5;149861000
4;640x360;7x7;304132800
4;640x360;9x9;506299700
4;640x360;11x11;762440700
4;640x360;13x13;1065424100
4;640x360;15x15;1414565000
3;320x180;3x3;13545200
3;320x180;5x5;36987100
3;320x180;7x7;81803600
3;320x180;9x9;131051500
3;320x180;11x11;188498600
3;320x180;13x13;266725000
3;320x180;15x15;370685200
2;160x90;3x3;2987400
2;160x90;5x5;8789500
2;160x90;7x7;27768800
2;160x90;9x9;29885800
2;160x90;11x11;50899300
2;160x90;13x13;71667900
2;160x90;15x15;85968800
1;80x45;3x3;755700
1;80x45;5x5;3275100
1;80x45;7x7;4609000
1;80x45;9x9;7286000
1;80x45;11x11;10565200
1;80x45;13x13;18210700
1;80x45;15x15;19349500
5;1280x720;3x3;191402200
5;1280x720;5x5;607526400
5;1280x720;7x7;1303565600
5;1280x720;9x9;2057055000
5;1280x720;11x11;3105720800
5;1280x720;13x13;4273560000
5;1280x720;15x15;5771382200
4;640x360;3x3;51284000
4;640x360;5x5;159274800
4;640x360;7x7;313465300
4;640x360;9x9;494746100
4;640x360;11x11;755215300
4;640x360;13x13;1073587800
4;640x360;15x15;1438984000
3;320x180;3x3;12250900
3;320x180;5x5;38898800
3;320x180;7x7;78764100
3;320x180;9x9;127788000
3;320x180;11x11;188493400
3;320x180;13x13;259637700
3;320x180;15x15;365810800
2;160x90;3x3;5959200
2;160x90;5x5;9136600
2;160x90;7x7;20637300
2;160x90;9x9;38554100
2;160x90;11x11;55813300
2;160x90;13x13;76190900
2;160x90;15x15;100006600
1;80x45;3x3;795200
1;80x45;5x5;2231200
1;80x45;7x7;4699200
1;80x45;9x9;7813900
1;80x45;11x11;11005600
1;80x45;13x13;15747200
1;80x45;15x15;18984600
5;1280x720;3x3;197564900
5;1280x720;5x5;612219300
5;1280x720;7x7;1258968300
5;1280x720;9x9;2032281800
5;1280x720;11x11;3096562900
5;1280x720;13x13;4314737100
5;1280x720;15x15;5761531600
4;640x360;3x3;58536000
4;640x360;5x5;157728300
4;640x360;7x7;305862900
4;640x360;9x9;500523500
4;640x360;11x11;773112100
4;640x360;13x13;1064271700
4;640x360;15x15;1448968000
3;320x180;3x3;21600000
3;320x180;5x5;42144100
3;320x180;7x7;77946800
3;320x180;9x9;123508400
3;320x180;11x11;186007400
3;320x180;13x13;268220100
3;320x180;15x15;359154900
2;160x90;3x3;3223300
2;160x90;5x5;9124600
2;160x90;7x7;18002900
2;160x90;9x9;31425300
2;160x90;11x11;46378100
2;160x90;13x13;64839900
2;160x90;15x15;88028600
1;80x45;3x3;764300
1;80x45;5x5;2280600
1;80x45;7x7;4466800
1;80x45;9x9;7374600
1;80x45;11x11;11348100
1;80x45;13x13;16387900
1;80x45;15x15;21984600
5;1280x720;3x3;201065600
5;1280x720;5x5;627757300
5;1280x720;7x7;1221462500
5;1280x720;9x9;2090908600
5;1280x720;11x11;3226443200
5;1280x720;13x13;4377527900
5;1280x720;15x15;5809944600
4;640x360;3x3;51027800
4;640x360;5x5;155061200
4;640x360;7x7;320214500
4;640x360;9x9;509765900
4;640x360;11x11;775612600
4;640x360;13x13;1136737000
4;640x360;15x15;1415072000
3;320x180;3x3;17456300
3;320x180;5x5;39048200
3;320x180;7x7;76140400
3;320x180;9x9;126080600
3;320x180;11x11;196387100
3;320x180;13x13;266371000
3;320x180;15x15;365262800
2;160x90;3x3;3127400
2;160x90;5x5;9251200
2;160x90;7x7;19206100
2;160x90;9x9;33163300
2;160x90;11x11;46760000
2;160x90;13x13;70540400
2;160x90;15x15;86374000
1;80x45;3x3;902400
1;80x45;5x5;2282600
1;80x45;7x7;4485200
1;80x45;9x9;7395800
1;80x45;11x11;10542500
1;80x45;13x13;15888000
1;80x45;15x15;19252800
5;1280x720;3x3;198343500
5;1280x720;5x5;636379000
5;1280x720;7x7;1223238300
5;1280x720;9x9;2079844900
5;1280x720;11x11;3072056200
5;1280x720;13x13;4240448900
5;1280x720;15x15;5702859300
4;640x360;3x3;50368400
4;640x360;5x5;147448800
4;640x360;7x7;305095800
4;640x360;9x9;511145100
4;640x360;11x11;778926200
4;640x360;13x13;1074835700
4;640x360;15x15;1434849600
3;320x180;3x3;13270100
3;320x180;5x5;39669300
3;320x180;7x7;74391500
3;320x180;9x9;122355000
3;320x180;11x11;194831100
3;320x180;13x13;264098900
3;320x180;15x15;350708400
2;160x90;3x3;3520800
2;160x90;5x5;9215800
2;160x90;7x7;18775100
2;160x90;9x9;29830000
2;160x90;11x11;45508500
2;160x90;13x13;64897700
2;160x90;15x15;84460100
1;80x45;3x3;776400
1;80x45;5x5;2171300
1;80x45;7x7;4476200
1;80x45;9x9;7194500
1;80x45;11x11;10759200
1;80x45;13x13;14578000
1;80x45;15x15;19592900
5;1280x720;3x3;192320000
5;1280x720;5x5;618731000
5;1280x720;7x7;1223371200
5;1280x720;9x9;2031965800
5;1280x720;11x11;3117799300
5;1280x720;13x13;4380303100
5;1280x720;15x15;5731993900
4;640x360;3x3;50732800
4;640x360;5x5;149756200
4;640x360;7x7;318312200
4;640x360;9x9;508678000
4;640x360;11x11;760757500
4;640x360;13x13;1078194700
4;640x360;15x15;1417456400
3;320x180;3x3;13032200
3;320x180;5x5;41608300
3;320x180;7x7;76872700
3;320x180;9x9;128897200
3;320x180;11x11;189056200
3;320x180;13x13;262830800
3;320x180;15x15;357758000
2;160x90;3x3;3153300
2;160x90;5x5;9067600
2;160x90;7x7;18905600
2;160x90;9x9;30139700
2;160x90;11x11;44761200
2;160x90;13x13;65965400
2;160x90;15x15;82524300
1;80x45;3x3;842700
1;80x45;5x5;2155800
1;80x45;7x7;4497700
1;80x45;9x9;8880700
1;80x45;11x11;12134500
1;80x45;13x13;15643100
1;80x45;15x15;19097400
5;1280x720;3x3;198052700
5;1280x720;5x5;604700700
5;1280x720;7x7;1249154000
5;1280x720;9x9;2145634700
5;1280x720;11x11;3249747500
5;1280x720;13x13;4603008700
5;1280x720;15x15;6138862400
4;640x360;3x3;52924100
4;640x360;5x5;169967800
4;640x360;7x7;326773400
4;640x360;9x9;553856300
4;640x360;11x11;846157400
4;640x360;13x13;1153852400
4;640x360;15x15;1546452600
3;320x180;3x3;14348700
3;320x180;5x5;37717900
3;320x180;7x7;79097100
3;320x180;9x9;125822100
3;320x180;11x11;222636400
3;320x180;13x13;289477600
3;320x180;15x15;430705400
2;160x90;3x3;3389900
2;160x90;5x5;12106600
2;160x90;7x7;17240100
2;160x90;9x9;34704300
2;160x90;11x11;57541700
2;160x90;13x13;68849700
2;160x90;15x15;86804900
1;80x45;3x3;746100
1;80x45;5x5;2120600
1;80x45;7x7;4592900
1;80x45;9x9;7086600
1;80x45;11x11;11620400
1;80x45;13x13;14459700
1;80x45;15x15;21332400
5;1280x720;3x3;228013600
5;1280x720;5x5;679825900
5;1280x720;7x7;1296490800
5;1280x720;9x9;2163442600
5;1280x720;11x11;3306073400
5;1280x720;13x13;4496343200
5;1280x720;15x15;6291942600
4;640x360;3x3;55553000
4;640x360;5x5;156813500
4;640x360;7x7;336358400
4;640x360;9x9;576592800
4;640x360;11x11;813405800
4;640x360;13x13;1180478600
4;640x360;15x15;1553459500
3;320x180;3x3;12420400
3;320x180;5x5;41176300
3;320x180;7x7;92290400
3;320x180;9x9;153241600
3;320x180;11x11;201426000
3;320x180;13x13;303802200
3;320x180;15x15;429703900
2;160x90;3x3;4079700
2;160x90;5x5;10643100
2;160x90;7x7;23661100
2;160x90;9x9;40107500
2;160x90;11x11;51860700
2;160x90;13x13;88050200
2;160x90;15x15;115106500
1;80x45;3x3;746800
1;80x45;5x5;2184700
1;80x45;7x7;7116100
1;80x45;9x9;7077000
1;80x45;11x11;10452200
1;80x45;13x13;20000400
1;80x45;15x15;18394600
5;1280x720;3x3;244927300
5;1280x720;5x5;667906200
5;1280x720;7x7;1349495800
5;1280x720;9x9;2213146700
5;1280x720;11x11;3367206100
5;1280x720;13x13;4544110100
5;1280x720;15x15;5792829700
4;640x360;3x3;62875800
4;640x360;5x5;178044100
4;640x360;7x7;301853900
4;640x360;9x9;535397300
4;640x360;11x11;789131100
4;640x360;13x13;1103332100
4;640x360;15x15;1453314900
3;320x180;3x3;12442800
3;320x180;5x5;38183100
3;320x180;7x7;79670100
3;320x180;9x9;135891300
3;320x180;11x11;192886000
3;320x180;13x13;280388800
3;320x180;15x15;362677500
2;160x90;3x3;3052700
2;160x90;5x5;9333700
2;160x90;7x7;18628300
2;160x90;9x9;29768300
2;160x90;11x11;48683000
2;160x90;13x13;71322600
2;160x90;15x15;92572700
1;80x45;3x3;753200
1;80x45;5x5;2237200
1;80x45;7x7;4343900
1;80x45;9x9;7206700
1;80x45;11x11;10757200
1;80x45;13x13;14856800
1;80x45;15x15;21803500
5;1280x720;3x3;206250100
5;1280x720;5x5;626425700
5;1280x720;7x7;1232462400
5;1280x720;9x9;2052816200
5;1280x720;11x11;3063389800
5;1280x720;13x13;4318904300
5;1280x720;15x15;5720283500
4;640x360;3x3;50033600
4;640x360;5x5;158537100
4;640x360;7x7;309450100
4;640x360;9x9;498763900
4;640x360;11x11;753502300
4;640x360;13x13;1090395500
4;640x360;15x15;1413181500
3;320x180;3x3;12513000
3;320x180;5x5;39495800
3;320x180;7x7;77520000
3;320x180;9x9;139720100
3;320x180;11x11;192441300
3;320x180;13x13;272453900
3;320x180;15x15;346976700
2;160x90;3x3;3038300
2;160x90;5x5;9196900
2;160x90;7x7;20408100
2;160x90;9x9;30130600
2;160x90;11x11;54016000
2;160x90;13x13;62341400
2;160x90;15x15;86029500
1;80x45;3x3;719800
1;80x45;5x5;2237900
1;80x45;7x7;4411600
1;80x45;9x9;7374800
1;80x45;11x11;10648800
1;80x45;13x13;14841600
1;80x45;15x15;18991600
5;1280x720;3x3;203989000
5;1280x720;5x5;614260900
5;1280x720;7x7;1237142600
5;1280x720;9x9;2025823800
5;1280x720;11x11;3110848200
5;1280x720;13x13;4325006900
5;1280x720;15x15;5737489700
4;640x360;3x3;51557100
4;640x360;5x5;158276400
4;640x360;7x7;304241900
4;640x360;9x9;521327000
4;640x360;11x11;744789400
4;640x360;13x13;1078784700
4;640x360;15x15;1424947900
3;320x180;3x3;12831600
3;320x180;5x5;39765600
3;320x180;7x7;78641900
3;320x180;9x9;127247900
3;320x180;11x11;188542200
3;320x180;13x13;260909000
3;320x180;15x15;356640300
2;160x90;3x3;3109100
2;160x90;5x5;9128100
2;160x90;7x7;18144200
2;160x90;9x9;30965300
2;160x90;11x11;46614300
2;160x90;13x13;64936200
2;160x90;15x15;87337800
1;80x45;3x3;760400
1;80x45;5x5;2239800
1;80x45;7x7;4425400
1;80x45;9x9;8232000
1;80x45;11x11;12004700
1;80x45;13x13;14373400
1;80x45;15x15;19573100
5;1280x720;3x3;192895500
5;1280x720;5x5;600325100
5;1280x720;7x7;1217903000
5;1280x720;9x9;2007042300
5;1280x720;11x11;3029973900
5;1280x720;13x13;4226676500
5;1280x720;15x15;5914484100
4;640x360;3x3;71362600
4;640x360;5x5;151187000
4;640x360;7x7;311006100
4;640x360;9x9;512629300
4;640x360;11x11;793344200
4;640x360;13x13;1115543600
4;640x360;15x15;1435434200
3;320x180;3x3;12336300
3;320x180;5x5;39347000
3;320x180;7x7;79142200
3;320x180;9x9;133252400
3;320x180;11x11;204592800
3;320x180;13x13;265481300
3;320x180;15x15;352272400
2;160x90;3x3;3130700
2;160x90;5x5;9189300
2;160x90;7x7;20623800
2;160x90;9x9;33452000
2;160x90;11x11;47952000
2;160x90;13x13;65790900
2;160x90;15x15;91053300
1;80x45;3x3;774100
1;80x45;5x5;2674000
1;80x45;7x7;4638300
1;80x45;9x9;11810200
1;80x45;11x11;15840800
1;80x45;13x13;15062700
1;80x45;15x15;19700800
5;1280x720;3x3;201960700
5;1280x720;5x5;636309600
5;1280x720;7x7;1277792400
5;1280x720;9x9;2119876000
5;1280x720;11x11;3741542800
5;1280x720;13x13;4795678700
5;1280x720;15x15;6810591900
4;640x360;3x3;71366000
4;640x360;5x5;196749900
4;640x360;7x7;394109400
4;640x360;9x9;674440200
4;640x360;11x11;1032134200
4;640x360;13x13;1331811800
4;640x360;15x15;1453515800
3;320x180;3x3;13202500
3;320x180;5x5;37125900
3;320x180;7x7;77887900
3;320x180;9x9;133370700
3;320x180;11x11;228892800
3;320x180;13x13;346368200
3;320x180;15x15;442060100
2;160x90;3x3;4042400
2;160x90;5x5;10269700
2;160x90;7x7;21070600
2;160x90;9x9;31105700
2;160x90;11x11;51017700
2;160x90;13x13;82736700
2;160x90;15x15;112501300
1;80x45;3x3;787600
1;80x45;5x5;2343500
1;80x45;7x7;4385100
1;80x45;9x9;10659700
1;80x45;11x11;15168600
1;80x45;13x13;20412900
1;80x45;15x15;34929900
5;1280x720;3x3;274109400
5;1280x720;5x5;809666500
5;1280x720;7x7;1539406000
5;1280x720;9x9;2078500900
5;1280x720;11x11;3146643500
5;1280x720;13x13;4364556800
5;1280x720;15x15;6569900500
4;640x360;3x3;58935400
4;640x360;5x5;151592800
4;640x360;7x7;317409700
4;640x360;9x9;530777400
4;640x360;11x11;799973800
4;640x360;13x13;1117919200
4;640x360;15x15;1855063500
3;320x180;3x3;12873500
3;320x180;5x5;51279100
3;320x180;7x7;98650500
3;320x180;9x9;175408900
3;320x180;11x11;263171800
3;320x180;13x13;368937000
3;320x180;15x15;457942700
2;160x90;3x3;3554400
2;160x90;5x5;10170600
2;160x90;7x7;23588400
2;160x90;9x9;34401200
2;160x90;11x11;55250800
2;160x90;13x13;75677300
2;160x90;15x15;83961000
1;80x45;3x3;723200
1;80x45;5x5;2276600
1;80x45;7x7;4361700
1;80x45;9x9;7138500
1;80x45;11x11;12643900
1;80x45;13x13;15028700
1;80x45;15x15;20817300
5;1280x720;3x3;201352500
5;1280x720;5x5;639371000
5;1280x720;7x7;1268127600
5;1280x720;9x9;2075095900
5;1280x720;11x11;3291144600
5;1280x720;13x13;5064977200
5;1280x720;15x15;5974684900
4;640x360;3x3;52608300
4;640x360;5x5;189197500
4;640x360;7x7;318873300
4;640x360;9x9;516782000
4;640x360;11x11;794060500
4;640x360;13x13;1165962400
4;640x360;15x15;1492204800
3;320x180;3x3;14654000
3;320x180;5x5;38249400
3;320x180;7x7;77984800
3;320x180;9x9;127368600
3;320x180;11x11;185194900
3;320x180;13x13;295767500
3;320x180;15x15;358293400
