size;resolution;mask_size;nanoseconds
3;320x180;5x5;3189200
3;320x180;7x7;5702500
3;320x180;9x9;8982400
3;320x180;11x11;13314400
3;320x180;13x13;18053200
3;320x180;15x15;23754500
2;160x90;3x3;912900
2;160x90;5x5;1847800
2;160x90;7x7;3061200
2;160x90;9x9;4658300
2;160x90;11x11;6652600
2;160x90;13x13;9113700
2;160x90;15x15;11803800
1;80x45;3x3;699100
1;80x45;5x5;1238700
1;80x45;7x7;2062700
1;80x45;9x9;3059700
1;80x45;11x11;4294500
1;80x45;13x13;5794700
1;80x45;15x15;7424200
5;1280x720;3x3;18673500
5;1280x720;5x5;43056400
5;1280x720;7x7;80740200
5;1280x720;9x9;131800300
5;1280x720;11x11;193424800
5;1280x720;13x13;278022800
5;1280x720;15x15;355630900
4;640x360;3x3;4949800
4;640x360;5x5;11464900
4;640x360;7x7;21363200
4;640x360;9x9;34683700
4;640x360;11x11;51176900
4;640x360;13x13;71000100
4;640x360;15x15;93872800
3;320x180;3x3;1504100
3;320x180;5x5;3159800
3;320x180;7x7;5724400
3;320x180;9x9;9007900
3;320x180;11x11;13145500
3;320x180;13x13;18076500
3;320x180;15x15;23891700
2;160x90;3x3;1075400
2;160x90;5x5;1732400
2;160x90;7x7;2984500
2;160x90;9x9;4668400
2;160x90;11x11;6737900
2;160x90;13x13;9110700
2;160x90;15x15;11738600
1;80x45;3x3;702500
1;80x45;5x5;1262500
1;80x45;7x7;2070100
1;80x45;9x9;3105700
1;80x45;11x11;4318500
1;80x45;13x13;5870000
1;80x45;15x15;7481400
5;1280x720;3x3;18297600
5;1280x720;5x5;43530200
5;1280x720;7x7;81146700
5;1280x720;9x9;135771300
5;1280x720;11x11;193646700
5;1280x720;13x13;289662800
5;1280x720;15x15;360011400
4;640x360;3x3;5220700
4;640x360;5x5;11788600
4;640x360;7x7;21761700
4;640x360;9x9;35316200
4;640x360;11x11;51458600
4;640x360;13x13;73485000
4;640x360;15x15;98494100
3;320x180;3x3;1748800
3;320x180;5x5;3431000
3;320x180;7x7;5771600
3;320x180;9x9;9067900
3;320x180;11x11;13373000
3;320x180;13x13;18217100
3;320x180;15x15;24012200
2;160x90;3x3;1023800
2;160x90;5x5;1837900
2;160x90;7x7;3037900
2;160x90;9x9;4668000
2;160x90;11x11;6700500
2;160x90;13x13;9059800
2;160x90;15x15;11816900
1;80x45;3x3;714400
1;80x45;5x5;1319100
1;80x45;7x7;2129800
1;80x45;9x9;3156800
1;80x45;11x11;4401600
1;80x45;13x13;5936800
1;80x45;15x15;7684300
5;1280x720;3x3;18370700
5;1280x720;5x5;43432700
5;1280x720;7x7;81585800
5;1280x720;9x9;131927000
5;1280x720;11x11;194012600
5;1280x720;13x13;268507000
5;1280x720;15x15;364340000
4;640x360;3x3;5061900
4;640x360;5x5;11801500
4;640x360;7x7;21486600
4;640x360;9x9;34772600
4;640x360;11x11;51138900
4;640x360;13x13;70885300
4;640x360;15x15;93930900
3;320x180;3x3;1573400
3;320x180;5x5;3369700
3;320x180;7x7;5689600
3;320x180;9x9;9092900
3;320x180;11x11;13132000
3;320x180;13x13;18051900
3;320x180;15x15;23766900
2;160x90;3x3;896300
2;160x90;5x5;1723700
2;160x90;7x7;2990000
2;160x90;9x9;4650400
2;160x90;11x11;6619600
2;160x90;13x13;9035000
2;160x90;15x15;11870300
1;80x45;3x3;729900
1;80x45;5x5;1296100
1;80x45;7x7;2089600
1;80x45;9x9;3080300
1;80x45;11x11;4318500
1;80x45;13x13;5849500
1;80x45;15x15;7552700
5;1280x720;3x3;18116400
5;1280x720;5x5;43255700
5;1280x720;7x7;80930200
5;1280x720;9x9;130985800
5;1280x720;11x11;193366600
5;1280x720;13x13;276613800
5;1280x720;15x15;358386700
4;640x360;3x3;4932900
4;640x360;5x5;11573800
4;640x360;7x7;21698600
4;640x360;9x9;34973700
4;640x360;11x11;51195300
4;640x360;13x13;70969400
4;640x360;15x15;94027700
3;320x180;3x3;1528500
3;320x180;5x5;3165200
3;320x180;7x7;5675200
3;320x180;9x9;9056400
3;320x180;11x11;13063100
3;320x180;13x13;18046100
3;320x180;15x15;23795500
2;160x90;3x3;904900
2;160x90;5x5;1899600
2;160x90;7x7;3003300
2;160x90;9x9;4628900
2;160x90;11x11;6750600
2;160x90;13x13;8958300
2;160x90;15x15;11753000
1;80x45;3x3;684800
1;80x45;5x5;1246800
1;80x45;7x7;2048000
1;80x45;9x9;3185500
1;80x45;11x11;4338300
1;80x45;13x13;5752300
1;80x45;15x15;7503700
5;1280x720;3x3;18724500
5;1280x720;5x5;43679600
5;1280x720;7x7;83605400
5;1280x720;9x9;133019600
5;1280x720;11x11;193408900
5;1280x720;13x13;268732200
5;1280x720;15x15;355850800
4;640x360;3x3;4949500
4;640x360;5x5;11685500
4;640x360;7x7;21529000
4;640x360;9x9;34885200
4;640x360;11x11;54049200
4;640x360;13x13;75098700
4;640x360;15x15;94233300
3;320x180;3x3;1582200
3;320x180;5x5;3174200
3;320x180;7x7;5711800
3;320x180;9x9;8995700
3;320x180;11x11;13226300
3;320x180;13x13;18113300
3;320x180;15x15;23924500
2;160x90;3x3;908100
2;160x90;5x5;1735100
2;160x90;7x7;2948000
2;160x90;9x9;4671900
2;160x90;11x11;6717300
2;160x90;13x13;9081000
2;160x90;15x15;12004700
1;80x45;3x3;922700
1;80x45;5x5;1292800
1;80x45;7x7;2033400
1;80x45;9x9;3024600
1;80x45;11x11;4310500
1;80x45;13x13;5823100
1;80x45;15x15;7466000
5;1280x720;3x3;18903200
5;1280x720;5x5;43964900
5;1280x720;7x7;81525500
5;1280x720;9x9;131649300
5;1280x720;11x11;193917700
5;1280x720;13x13;268772100
5;1280x720;15x15;365354900
4;640x360;3x3;4892100
4;640x360;5x5;11486300
4;640x360;7x7;21563800
4;640x360;9x9;34793600
4;640x360;11x11;51175200
4;640x360;13x13;70913300
4;640x360;15x15;93914200
3;320x180;3x3;1679900
3;320x180;5x5;3159900
3;320x180;7x7;5879700
3;320x180;9x9;8997600
3;320x180;11x11;13056200
3;320x180;13x13;17948800
3;320x180;15x15;23733300
2;160x90;3x3;1057400
2;160x90;5x5;1753500
2;160x90;7x7;2973400
2;160x90;9x9;4796700
2;160x90;11x11;6667800
2;160x90;13x13;9009800
2;160x90;15x15;11802600
1;80x45;3x3;724100
1;80x45;5x5;1251800
1;80x45;7x7;2066300
1;80x45;9x9;3072900
1;80x45;11x11;4301600
1;80x45;13x13;5740600
1;80x45;15x15;7435600
5;1280x720;3x3;18442200
5;1280x720;5x5;43810700
5;1280x720;7x7;81810500
5;1280x720;9x9;131337200
5;1280x720;11x11;198643500
5;1280x720;13x13;269274800
5;1280x720;15x15;356090500
4;640x360;3x3;5354600
4;640x360;5x5;11882400
4;640x360;7x7;21608000
4;640x360;9x9;35010500
4;640x360;11x11;51364700
4;640x360;13x13;71603000
4;640x360;15x15;94075100
3;320x180;3x3;1521700
3;320x180;5x5;3175700
3;320x180;7x7;5693600
3;320x180;9x9;9073400
3;320x180;11x11;13279200
3;320x180;13x13;18027200
3;320x180;15x15;23749700
2;160x90;3x3;915400
2;160x90;5x5;1910900
2;160x90;7x7;3159100
2;160x90;9x9;4809200
2;160x90;11x11;7505400
2;160x90;13x13;9596100
2;160x90;15x15;12055800
1;80x45;3x3;945000
1;80x45;5x5;1274800
1;80x45;7x7;2122000
1;80x45;9x9;3104300
1;80x45;11x11;4366600
1;80x45;13x13;5855700
1;80x45;15x15;7522000
