size;resolution;window_size;nanoseconds
1;80x45;3x3;642900
1;80x45;5x5;1066400
1;80x45;7x7;5825500
1;80x45;9x9;639300
1;80x45;11x11;491100
1;80x45;13x13;640100
1;80x45;15x15;14528500
5;1280x720;3x3;2574600
5;1280x720;5x5;3146900
5;1280x720;7x7;3102100
5;1280x720;9x9;2129800
5;1280x720;11x11;1858600
5;1280x720;13x13;2412600
5;1280x720;15x15;2032400
4;640x360;3x3;1445800
4;640x360;5x5;892300
4;640x360;7x7;1911400
4;640x360;9x9;2593800
4;640x360;11x11;1925600
4;640x360;13x13;1596700
4;640x360;15x15;1684900
3;320x180;3x3;1511200
3;320x180;5x5;583000
3;320x180;7x7;707900
3;320x180;9x9;1231200
3;320x180;11x11;703800
3;320x180;13x13;609200
3;320x180;15x15;1536400
2;160x90;3x3;522900
2;160x90;5x5;1135400
2;160x90;7x7;520900
2;160x90;9x9;1378900
2;160x90;11x11;503700
2;160x90;13x13;1094800
2;160x90;15x15;513000
1;80x45;3x3;1617100
1;80x45;5x5;384000
1;80x45;7x7;462500
1;80x45;9x9;547500
1;80x45;11x11;770600
1;80x45;13x13;1084000
1;80x45;15x15;644000
5;1280x720;3x3;31300100
5;1280x720;5x5;14774500
5;1280x720;7x7;3683300
5;1280x720;9x9;17563400
5;1280x720;11x11;18286200
5;1280x720;13x13;19880800
5;1280x720;15x15;45540900
4;640x360;3x3;1366200
4;640x360;5x5;907500
4;640x360;7x7;1195400
4;640x360;9x9;888300
4;640x360;11x11;1589600
4;640x360;13x13;1191400
4;640x360;15x15;2264800
3;320x180;3x3;8335200
3;320x180;5x5;1384200
3;320x180;7x7;1185800
3;320x180;9x9;2507200
3;320x180;11x11;3000600
3;320x180;13x13;5283600
3;320x180;15x15;7100400
2;160x90;3x3;9253800
2;160x90;5x5;12003000
2;160x90;7x7;1222800
2;160x90;9x9;674000
2;160x90;11x11;693200
2;160x90;13x13;697500
2;160x90;15x15;843400
1;80x45;3x3;857200
1;80x45;5x5;774500
1;80x45;7x7;654000
1;80x45;9x9;561100
1;80x45;11x11;668100
1;80x45;13x13;645700
1;80x45;15x15;594100
5;1280x720;3x3;3088000
5;1280x720;5x5;3612700
5;1280x720;7x7;41064300
5;1280x720;9x9;2860300
5;1280x720;11x11;28495300
5;1280x720;13x13;46201400
5;1280x720;15x15;2762500
4;640x360;3x3;1392700
4;640x360;5x5;31155400
4;640x360;7x7;30750200
4;640x360;9x9;30674100
4;640x360;11x11;29849700
4;640x360;13x13;1178700
4;640x360;15x15;869700
3;320x180;3x3;967800
3;320x180;5x5;30845000
3;320x180;7x7;31845500
3;320x180;9x9;30897900
3;320x180;11x11;30498000
3;320x180;13x13;30681000
3;320x180;15x15;30495000
2;160x90;3x3;633400
2;160x90;5x5;1587400
2;160x90;7x7;454000
2;160x90;9x9;807200
2;160x90;11x11;31919200
2;160x90;13x13;30580500
2;160x90;15x15;31634400
1;80x45;3x3;15253800
1;80x45;5x5;31806000
1;80x45;7x7;29722700
1;80x45;9x9;16261800
1;80x45;11x11;31231300
1;80x45;13x13;17107600
1;80x45;15x15;388600
5;1280x720;3x3;2323800
5;1280x720;5x5;1787400
5;1280x720;7x7;1677000
5;1280x720;9x9;2079300
5;1280x720;11x11;1705900
5;1280x720;13x13;1919900
5;1280x720;15x15;1824300
4;640x360;3x3;967400
4;640x360;5x5;653500
4;640x360;7x7;646500
4;640x360;9x9;635700
4;640x360;11x11;691100
4;640x360;13x13;643100
4;640x360;15x15;626800
3;320x180;3x3;408300
3;320x180;5x5;431100
3;320x180;7x7;426200
3;320x180;9x9;527500
3;320x180;11x11;443200
3;320x180;13x13;391100
3;320x180;15x15;424400
2;160x90;3x3;504600
2;160x90;5x5;377600
2;160x90;7x7;364200
2;160x90;9x9;408700
2;160x90;11x11;381400
2;160x90;13x13;520000
2;160x90;15x15;437300
1;80x45;3x3;347600
1;80x45;5x5;364100
1;80x45;7x7;359700
1;80x45;9x9;473900
1;80x45;11x11;371900
1;80x45;13x13;368400
1;80x45;15x15;358300
5;1280x720;3x3;32172900
5;1280x720;5x5;25950600
5;1280x720;7x7;48975000
5;1280x720;9x9;47831700
5;1280x720;11x11;48345800
5;1280x720;13x13;22746600
5;1280x720;15x15;6001100
4;640x360;3x3;913000
4;640x360;5x5;21677400
4;640x360;7x7;25265900
4;640x360;9x9;1252200
4;640x360;11x11;28219700
4;640x360;13x13;1016800
4;640x360;15x15;13459300
3;320x180;3x3;15236200
3;320x180;5x5;1369300
3;320x180;7x7;13559700
3;320x180;9x9;30645000
3;320x180;11x11;22190800
3;320x180;13x13;803000
3;320x180;15x15;614200
2;160x90;3x3;588600
2;160x90;5x5;670500
2;160x90;7x7;8863100
2;160x90;9x9;538100
2;160x90;11x11;652100
2;160x90;13x13;18089400
2;160x90;15x15;24181800
1;80x45;3x3;508400
1;80x45;5x5;525100
1;80x45;7x7;1601000
1;80x45;9x9;365900
1;80x45;11x11;685000
1;80x45;13x13;1004400
1;80x45;15x15;545000
