size;resolution;mask_size;nanoseconds
1;80x45;3x3;538700
1;80x45;5x5;1029800
1;80x45;7x7;952800
1;80x45;9x9;970200
1;80x45;11x11;1026700
1;80x45;13x13;1107800
1;80x45;15x15;1175800
5;1280x720;3x3;7063500
5;1280x720;5x5;7127600
5;1280x720;7x7;7753000
5;1280x720;9x9;9591800
5;1280x720;11x11;9786400
5;1280x720;13x13;11726100
5;1280x720;15x15;13467000
4;640x360;3x3;1936300
4;640x360;5x5;1978100
4;640x360;7x7;2212300
4;640x360;9x9;2503400
4;640x360;11x11;2828000
4;640x360;13x13;3218300
4;640x360;15x15;3633700
3;320x180;3x3;1254800
3;320x180;5x5;1085700
3;320x180;7x7;1114000
3;320x180;9x9;1193800
3;320x180;11x11;1267600
3;320x180;13x13;1348900
3;320x180;15x15;1452500
2;160x90;3x3;894000
2;160x90;5x5;1071800
2;160x90;7x7;1185800
2;160x90;9x9;1109100
2;160x90;11x11;1205500
2;160x90;13x13;1278600
2;160x90;15x15;1299800
1;80x45;3x3;1172400
1;80x45;5x5;1433500
1;80x45;7x7;1103300
1;80x45;9x9;1063600
1;80x45;11x11;1150600
1;80x45;13x13;1132700
1;80x45;15x15;1214900
5;1280x720;3x3;4570800
5;1280x720;5x5;4676300
5;1280x720;7x7;5513600
5;1280x720;9x9;6178100
5;1280x720;11x11;7603500
5;1280x720;13x13;8907200
5;1280x720;15x15;11990600
4;640x360;3x3;1552800
4;640x360;5x5;1686100
4;640x360;7x7;2042100
4;640x360;9x9;1979100
4;640x360;11x11;2263700
4;640x360;13x13;2192200
4;640x360;15x15;2820400
3;320x180;3x3;919700
3;320x180;5x5;983500
3;320x180;7x7;1106000
3;320x180;9x9;1172700
3;320x180;11x11;1306700
3;320x180;13x13;1432400
3;320x180;15x15;1404000
2;160x90;3x3;919400
2;160x90;5x5;1020100
2;160x90;7x7;879500
2;160x90;9x9;908800
2;160x90;11x11;1058700
2;160x90;13x13;1108600
2;160x90;15x15;1226600
1;80x45;3x3;540000
1;80x45;5x5;815700
1;80x45;7x7;903100
1;80x45;9x9;585500
1;80x45;11x11;605000
1;80x45;13x13;655300
1;80x45;15x15;1041600
5;1280x720;3x3;7201700
5;1280x720;5x5;7784200
5;1280x720;7x7;8998800
5;1280x720;9x9;11303700
5;1280x720;11x11;13970000
5;1280x720;13x13;16865200
5;1280x720;15x15;20141400
4;640x360;3x3;2186400
4;640x360;5x5;2306700
4;640x360;7x7;2547200
4;640x360;9x9;3269600
4;640x360;11x11;3823700
4;640x360;13x13;4242700
4;640x360;15x15;5062800
3;320x180;3x3;1337600
3;320x180;5x5;1398100
3;320x180;7x7;1690400
3;320x180;9x9;1573000
3;320x180;11x11;1789200
3;320x180;13x13;1344600
3;320x180;15x15;1588000
2;160x90;3x3;1226100
2;160x90;5x5;1159100
2;160x90;7x7;1249700
2;160x90;9x9;1256600
2;160x90;11x11;1283800
2;160x90;13x13;1475500
2;160x90;15x15;1520400
1;80x45;3x3;1009300
1;80x45;5x5;1097800
1;80x45;7x7;1162600
1;80x45;9x9;643100
1;80x45;11x11;765200
1;80x45;13x13;856800
1;80x45;15x15;910500
5;1280x720;3x3;6807800
5;1280x720;5x5;7039800
5;1280x720;7x7;8217100
5;1280x720;9x9;8825400
5;1280x720;11x11;10856100
5;1280x720;13x13;12504000
5;1280x720;15x15;15163400
4;640x360;3x3;2002200
4;640x360;5x5;2383500
4;640x360;7x7;2415600
4;640x360;9x9;2710900
4;640x360;11x11;3099900
4;640x360;13x13;3320500
4;640x360;15x15;4026500
3;320x180;3x3;1127400
3;320x180;5x5;1242800
3;320x180;7x7;1299600
3;320x180;9x9;1331400
3;320x180;11x11;1467300
3;320x180;13x13;1596200
3;320x180;15x15;1660000
2;160x90;3x3;1049000
2;160x90;5x5;590300
2;160x90;7x7;1149100
2;160x90;9x9;1172500
2;160x90;11x11;1209300
2;160x90;13x13;805000
2;160x90;15x15;911500
1;80x45;3x3;519700
1;80x45;5x5;548900
1;80x45;7x7;577200
1;80x45;9x9;1030400
1;80x45;11x11;1047000
1;80x45;13x13;1075200
1;80x45;15x15;1365500
5;1280x720;3x3;6992300
5;1280x720;5x5;7585300
5;1280x720;7x7;9322000
5;1280x720;9x9;11034600
5;1280x720;11x11;13865800
5;1280x720;13x13;16441200
5;1280x720;15x15;20038700
4;640x360;3x3;2214300
4;640x360;5x5;1998600
4;640x360;7x7;2276900
4;640x360;9x9;2755600
4;640x360;11x11;3283300
4;640x360;13x13;3791400
4;640x360;15x15;4528700
3;320x180;3x3;899100
3;320x180;5x5;986700
3;320x180;7x7;976800
3;320x180;9x9;1198300
3;320x180;11x11;1310200
3;320x180;13x13;1443800
3;320x180;15x15;1581100
2;160x90;3x3;592400
2;160x90;5x5;613300
2;160x90;7x7;658800
2;160x90;9x9;813000
2;160x90;11x11;952800
2;160x90;13x13;1024900
2;160x90;15x15;1114000
1;80x45;3x3;655200
1;80x45;5x5;648900
1;80x45;7x7;642800
1;80x45;9x9;771100
1;80x45;11x11;728500
1;80x45;13x13;847100
1;80x45;15x15;937200
5;1280x720;3x3;6780400
5;1280x720;5x5;7563800
5;1280x720;7x7;8935900
5;1280x720;9x9;10797700
5;1280x720;11x11;13488100
5;1280x720;13x13;16654900
5;1280x720;15x15;19989200
4;640x360;3x3;2377900
4;640x360;5x5;1966600
4;640x360;7x7;2220200
4;640x360;9x9;2611900
4;640x360;11x11;3166700
4;640x360;13x13;3779900
4;640x360;15x15;4520900
3;320x180;3x3;814500
3;320x180;5x5;878700
3;320x180;7x7;955100
3;320x180;9x9;1125400
3;320x180;11x11;1377500
3;320x180;13x13;1483400
3;320x180;15x15;1655400
2;160x90;3x3;658400
2;160x90;5x5;598600
2;160x90;7x7;791000
2;160x90;9x9;776300
2;160x90;11x11;846500
2;160x90;13x13;922200
2;160x90;15x15;1030600
1;80x45;3x3;523300
1;80x45;5x5;532200
1;80x45;7x7;578100
1;80x45;9x9;619700
1;80x45;11x11;668300
1;80x45;13x13;837700
1;80x45;15x15;1088700
5;1280x720;3x3;6819500
5;1280x720;5x5;7193600
5;1280x720;7x7;8207900
5;1280x720;9x9;9631600
5;1280x720;11x11;11421500
5;1280x720;13x13;13456200
5;1280x720;15x15;16278800
4;640x360;3x3;2181700
4;640x360;5x5;2156000
4;640x360;7x7;2706900
4;640x360;9x9;2452100
4;640x360;11x11;3361100
4;640x360;13x13;3778300
4;640x360;15x15;3926700
3;320x180;3x3;9669100
3;320x180;5x5;1500300
3;320x180;7x7;944900
3;320x180;9x9;981100
3;320x180;11x11;1120500
3;320x180;13x13;1217000
3;320x180;15x15;1350500
2;160x90;3x3;635800
2;160x90;5x5;628400
2;160x90;7x7;641900
2;160x90;9x9;748500
2;160x90;11x11;872200
2;160x90;13x13;889700
2;160x90;15x15;938200
1;80x45;3x3;535000
1;80x45;5x5;533500
1;80x45;7x7;577400
1;80x45;9x9;620100
1;80x45;11x11;631500
1;80x45;13x13;676400
1;80x45;15x15;757700
5;1280x720;3x3;7044700
5;1280x720;5x5;6927900
5;1280x720;7x7;7939100
5;1280x720;9x9;8960800
5;1280x720;11x11;10826900
5;1280x720;13x13;18228100
5;1280x720;15x15;15518700
4;640x360;3x3;2320600
4;640x360;5x5;2099300
4;640x360;7x7;2010200
4;640x360;9x9;2280800
4;640x360;11x11;2926900
4;640x360;13x13;3334100
4;640x360;15x15;3875700
3;320x180;3x3;1112600
3;320x180;5x5;1175800
3;320x180;7x7;1325200
3;320x180;9x9;1371400
3;320x180;11x11;1644100
3;320x180;13x13;1681200
3;320x180;15x15;1374200
2;160x90;3x3;606000
2;160x90;5x5;658300
2;160x90;7x7;994900
2;160x90;9x9;1001000
2;160x90;11x11;1047500
2;160x90;13x13;1186300
2;160x90;15x15;1229800
1;80x45;3x3;1029500
1;80x45;5x5;1070300
1;80x45;7x7;887000
1;80x45;9x9;914100
1;80x45;11x11;940700
1;80x45;13x13;1008000
1;80x45;15x15;1091700
5;1280x720;3x3;7243100
5;1280x720;5x5;12288800
5;1280x720;7x7;9378600
5;1280x720;9x9;11450800
5;1280x720;11x11;14219900
5;1280x720;13x13;18067700
5;1280x720;15x15;21825500
4;640x360;3x3;2101700
4;640x360;5x5;2275200
4;640x360;7x7;2574900
4;640x360;9x9;3124100
4;640x360;11x11;3767000
4;640x360;13x13;4070700
4;640x360;15x15;5246900
3;320x180;3x3;1404000
3;320x180;5x5;1444000
3;320x180;7x7;1461500
3;320x180;9x9;1505300
3;320x180;11x11;1621400
3;320x180;13x13;1904400
3;320x180;15x15;2066400
2;160x90;3x3;605600
2;160x90;5x5;629800
2;160x90;7x7;1310200
2;160x90;9x9;1158700
2;160x90;11x11;4531700
2;160x90;13x13;8926300
2;160x90;15x15;2762200
1;80x45;3x3;5847600
1;80x45;5x5;1970400
1;80x45;7x7;1215600
1;80x45;9x9;2091600
1;80x45;11x11;936100
1;80x45;13x13;1010900
1;80x45;15x15;1154600
5;1280x720;3x3;12187300
5;1280x720;5x5;8552100
5;1280x720;7x7;8790500
5;1280x720;9x9;10101700
5;1280x720;11x11;11795800
5;1280x720;13x13;13964200
5;1280x720;15x15;15869800
4;640x360;3x3;1938100
4;640x360;5x5;2012300
4;640x360;7x7;2381900
4;640x360;9x9;2795300
4;640x360;11x11;3453900
4;640x360;13x13;3207200
4;640x360;15x15;4048000
3;320x180;3x3;1303100
3;320x180;5x5;1313000
3;320x180;7x7;1180700
3;320x180;9x9;1286000
3;320x180;11x11;1363300
3;320x180;13x13;1462700
3;320x180;15x15;1612000
2;160x90;3x3;1019000
2;160x90;5x5;605400
2;160x90;7x7;667100
2;160x90;9x9;690900
2;160x90;11x11;769300
2;160x90;13x13;824000
2;160x90;15x15;884400
1;80x45;3x3;976600
1;80x45;5x5;872700
1;80x45;7x7;890900
1;80x45;9x9;1012800
1;80x45;11x11;1001300
1;80x45;13x13;1015500
1;80x45;15x15;1109200
5;1280x720;3x3;4299700
5;1280x720;5x5;4613200
5;1280x720;7x7;5180200
5;1280x720;9x9;6186000
5;1280x720;11x11;7469500
5;1280x720;13x13;8672500
5;1280x720;15x15;11119300
4;640x360;3x3;1405700
4;640x360;5x5;1392200
4;640x360;7x7;1559700
4;640x360;9x9;1685500
4;640x360;11x11;1890800
4;640x360;13x13;2228000
4;640x360;15x15;2764000
3;320x180;3x3;805400
3;320x180;5x5;763400
3;320x180;7x7;821600
3;320x180;9x9;868200
3;320x180;11x11;883700
3;320x180;13x13;978100
3;320x180;15x15;1113700
2;160x90;3x3;675800
2;160x90;5x5;676600
2;160x90;7x7;733400
2;160x90;9x9;652600
2;160x90;11x11;676700
2;160x90;13x13;714000
2;160x90;15x15;785800
1;80x45;3x3;535600
1;80x45;5x5;529900
1;80x45;7x7;678600
1;80x45;9x9;647700
1;80x45;11x11;667500
1;80x45;13x13;703800
1;80x45;15x15;720200
5;1280x720;3x3;7076900
5;1280x720;5x5;7501100
5;1280x720;7x7;8694400
5;1280x720;9x9;10928900
5;1280x720;11x11;12984800
5;1280x720;13x13;16710900
5;1280x720;15x15;20174000
4;640x360;3x3;1773000
4;640x360;5x5;1865400
4;640x360;7x7;2585500
4;640x360;9x9;2772500
4;640x360;11x11;3182200
4;640x360;13x13;3788400
4;640x360;15x15;4706800
3;320x180;3x3;999000
3;320x180;5x5;850500
3;320x180;7x7;960600
3;320x180;9x9;1206100
3;320x180;11x11;1342700
3;320x180;13x13;1375900
3;320x180;15x15;1592900
2;160x90;3x3;679400
2;160x90;5x5;628500
2;160x90;7x7;713200
2;160x90;9x9;841000
2;160x90;11x11;868100
2;160x90;13x13;951100
2;160x90;15x15;1081200
1;80x45;3x3;565300
1;80x45;5x5;553900
1;80x45;7x7;583300
1;80x45;9x9;621100
1;80x45;11x11;637100
1;80x45;13x13;697100
1;80x45;15x15;762700
5;1280x720;3x3;6217000
5;1280x720;5x5;6873000
5;1280x720;7x7;8289400
5;1280x720;9x9;9387500
5;1280x720;11x11;11288300
5;1280x720;13x13;13314200
5;1280x720;15x15;16028400
4;640x360;3x3;1739300
4;640x360;5x5;1900000
4;640x360;7x7;2105300
4;640x360;9x9;2463300
4;640x360;11x11;2920400
4;640x360;13x13;3334900
4;640x360;15x15;3916900
3;320x180;3x3;817500
3;320x180;5x5;824100
3;320x180;7x7;902800
3;320x180;9x9;985900
3;320x180;11x11;1086300
3;320x180;13x13;1186400
3;320x180;15x15;1363600
2;160x90;3x3;580700
2;160x90;5x5;594100
2;160x90;7x7;724200
2;160x90;9x9;709800
2;160x90;11x11;837200
2;160x90;13x13;872300
2;160x90;15x15;955500
1;80x45;3x3;654200
1;80x45;5x5;637000
1;80x45;7x7;639400
1;80x45;9x9;672900
1;80x45;11x11;713500
1;80x45;13x13;747100
1;80x45;15x15;884700
5;1280x720;3x3;6563400
5;1280x720;5x5;10852400
5;1280x720;7x7;8241500
5;1280x720;9x9;9767400
5;1280x720;11x11;10967700
5;1280x720;13x13;12763800
5;1280x720;15x15;15303200
4;640x360;3x3;2542200
4;640x360;5x5;2616500
4;640x360;7x7;2254400
4;640x360;9x9;2577900
4;640x360;11x11;2961300
4;640x360;13x13;3068900
4;640x360;15x15;3852600
3;320x180;3x3;1203800
3;320x180;5x5;1213700
3;320x180;7x7;979300
3;320x180;9x9;1884700
3;320x180;11x11;1602100
3;320x180;13x13;1479300
3;320x180;15x15;1646700
2;160x90;3x3;1045900
2;160x90;5x5;1224000
2;160x90;7x7;1057900
2;160x90;9x9;791600
2;160x90;11x11;843800
2;160x90;13x13;822100
2;160x90;15x15;913300
1;80x45;3x3;1062900
1;80x45;5x5;1165400
1;80x45;7x7;1021900
1;80x45;9x9;1056000
1;80x45;11x11;1115400
1;80x45;13x13;1065200
1;80x45;15x15;1160100
5;1280x720;3x3;7161600
5;1280x720;5x5;8115700
5;1280x720;7x7;9510200
5;1280x720;9x9;11884800
5;1280x720;11x11;14133500
5;1280x720;13x13;17437500
5;1280x720;15x15;21635000
4;640x360;3x3;2340000
4;640x360;5x5;2618300
4;640x360;7x7;2385700
4;640x360;9x9;2712100
4;640x360;11x11;3272700
4;640x360;13x13;3980300
4;640x360;15x15;4854100
3;320x180;3x3;866500
3;320x180;5x5;923300
3;320x180;7x7;1025800
3;320x180;9x9;1148800
3;320x180;11x11;1392100
3;320x180;13x13;1510400
3;320x180;15x15;1677200
2;160x90;3x3;623200
2;160x90;5x5;635500
2;160x90;7x7;700300
2;160x90;9x9;718000
2;160x90;11x11;782700
2;160x90;13x13;932000
2;160x90;15x15;1180800
1;80x45;3x3;722700
1;80x45;5x5;642700
1;80x45;7x7;589000
1;80x45;9x9;636500
1;80x45;11x11;659300
1;80x45;13x13;735200
1;80x45;15x15;781300
5;1280x720;3x3;7158600
5;1280x720;5x5;7543000
5;1280x720;7x7;12462500
5;1280x720;9x9;9931100
5;1280x720;11x11;12562100
5;1280x720;13x13;14498600
5;1280x720;15x15;17525600
4;640x360;3x3;2261300
4;640x360;5x5;1882800
4;640x360;7x7;2111200
4;640x360;9x9;2457100
4;640x360;11x11;3133500
4;640x360;13x13;3401100
4;640x360;15x15;4130000
3;320x180;3x3;1494300
3;320x180;5x5;987500
3;320x180;7x7;1462700
3;320x180;9x9;1035200
3;320x180;11x11;1131500
3;320x180;13x13;1364700
3;320x180;15x15;1554900
2;160x90;3x3;1365000
2;160x90;5x5;1341100
2;160x90;7x7;823600
2;160x90;9x9;876500
2;160x90;11x11;969600
2;160x90;13x13;905300
2;160x90;15x15;971800
1;80x45;3x3;586900
1;80x45;5x5;583800
1;80x45;7x7;726200
1;80x45;9x9;737800
1;80x45;11x11;745100
1;80x45;13x13;775300
1;80x45;15x15;876800
5;1280x720;3x3;6746500
5;1280x720;5x5;6875500
5;1280x720;7x7;7976100
5;1280x720;9x9;9274600
5;1280x720;11x11;10830800
5;1280x720;13x13;12955200
5;1280x720;15x15;15141300
4;640x360;3x3;2139700
4;640x360;5x5;1923300
4;640x360;7x7;2553100
4;640x360;9x9;2335400
4;640x360;11x11;2755700
4;640x360;13x13;3517600
4;640x360;15x15;3613500
3;320x180;3x3;995700
3;320x180;5x5;1708500
3;320x180;7x7;1480900
3;320x180;9x9;1452000
3;320x180;11x11;1179400
3;320x180;13x13;1188100
3;320x180;15x15;1370300
2;160x90;3x3;622900
2;160x90;5x5;735200
2;160x90;7x7;688400
2;160x90;9x9;730200
2;160x90;11x11;788100
2;160x90;13x13;820700
2;160x90;15x15;916600
1;80x45;3x3;523000
1;80x45;5x5;525500
1;80x45;7x7;648200
1;80x45;9x9;701100
1;80x45;11x11;648000
1;80x45;13x13;714700
1;80x45;15x15;830800
5;1280x720;3x3;6467800
5;1280x720;5x5;7948300
5;1280x720;7x7;9339300
5;1280x720;9x9;11817000
5;1280x720;11x11;14422700
5;1280x720;13x13;17273100
5;1280x720;15x15;21228000
4;640x360;3x3;2158800
4;640x360;5x5;2404500
4;640x360;7x7;2707700
4;640x360;9x9;3184900
4;640x360;11x11;3910700
4;640x360;13x13;4575600
4;640x360;15x15;4320300
3;320x180;3x3;1257500
3;320x180;5x5;1369500
3;320x180;7x7;1356700
3;320x180;9x9;1495700
3;320x180;11x11;1583300
3;320x180;13x13;1306100
3;320x180;15x15;1459500
2;160x90;3x3;594800
2;160x90;5x5;612000
2;160x90;7x7;679000
2;160x90;9x9;709900
2;160x90;11x11;1390100
2;160x90;13x13;1336000
2;160x90;15x15;1441500
1;80x45;3x3;1028400
1;80x45;5x5;1021000
1;80x45;7x7;1078500
1;80x45;9x9;1117400
1;80x45;11x11;1153200
1;80x45;13x13;1239600
1;80x45;15x15;1272200
5;1280x720;3x3;6592600
5;1280x720;5x5;6978700
5;1280x720;7x7;8889600
5;1280x720;9x9;10560800
5;1280x720;11x11;12633100
5;1280x720;13x13;15733100
5;1280x720;15x15;22566900
4;640x360;3x3;3203200
4;640x360;5x5;2663700
4;640x360;7x7;4112400
4;640x360;9x9;7517800
4;640x360;11x11;4466100
4;640x360;13x13;4326300
4;640x360;15x15;4639700
3;320x180;3x3;1284900
3;320x180;5x5;1160200
3;320x180;7x7;1202200
3;320x180;9x9;1289900
3;320x180;11x11;1515100
3;320x180;13x13;1670100
3;320x180;15x15;1998000
2;160x90;3x3;1007000
2;160x90;5x5;1089800
2;160x90;7x7;647400
2;160x90;9x9;713100
2;160x90;11x11;791900
2;160x90;13x13;897900
2;160x90;15x15;1557100
1;80x45;3x3;1086500
1;80x45;5x5;925900
1;80x45;7x7;940900
1;80x45;9x9;943900
1;80x45;11x11;1032300
1;80x45;13x13;1070500
1;80x45;15x15;1163000
5;1280x720;3x3;6892400
5;1280x720;5x5;7113400
5;1280x720;7x7;7730600
5;1280x720;9x9;8278300
5;1280x720;11x11;9987100
5;1280x720;13x13;11784700
5;1280x720;15x15;14348800
4;640x360;3x3;2237300
4;640x360;5x5;2272900
4;640x360;7x7;2182000
4;640x360;9x9;2379000
4;640x360;11x11;2761500
4;640x360;13x13;3108500
4;640x360;15x15;3667400
3;320x180;3x3;1136000
3;320x180;5x5;1131300
3;320x180;7x7;1153300
3;320x180;9x9;1213600
3;320x180;11x11;1429000
3;320x180;13x13;1499600
3;320x180;15x15;1635000
2;160x90;3x3;1058700
2;160x90;5x5;1010600
2;160x90;7x7;963400
2;160x90;9x9;943300
2;160x90;11x11;1001800
2;160x90;13x13;1030400
2;160x90;15x15;1187300
1;80x45;3x3;854200
1;80x45;5x5;559000
1;80x45;7x7;563700
1;80x45;9x9;587400
1;80x45;11x11;619400
1;80x45;13x13;651200
1;80x45;15x15;713500
5;1280x720;3x3;4567600
5;1280x720;5x5;5592100
5;1280x720;7x7;5640900
5;1280x720;9x9;6704700
5;1280x720;11x11;8444800
5;1280x720;13x13;9641200
5;1280x720;15x15;12582800
4;640x360;3x3;2111900
4;640x360;5x5;2202500
4;640x360;7x7;2084400
4;640x360;9x9;2217300
4;640x360;11x11;2397100
4;640x360;13x13;3084000
4;640x360;15x15;10815800
3;320x180;3x3;1410500
3;320x180;5x5;1029800
3;320x180;7x7;1130600
3;320x180;9x9;1176000
3;320x180;11x11;1153000
3;320x180;13x13;1285100
3;320x180;15x15;1354000
2;160x90;3x3;844300
2;160x90;5x5;841500
2;160x90;7x7;906700
2;160x90;9x9;927900
2;160x90;11x11;1003400
2;160x90;13x13;1025000
2;160x90;15x15;1081200
1;80x45;3x3;848500
1;80x45;5x5;1030000
1;80x45;7x7;1047500
1;80x45;9x9;609700
1;80x45;11x11;776000
1;80x45;13x13;832700
1;80x45;15x15;1172600
5;1280x720;3x3;8075200
5;1280x720;5x5;7988400
5;1280x720;7x7;9055800
5;1280x720;9x9;11091500
5;1280x720;11x11;13713000
5;1280x720;13x13;18958300
5;1280x720;15x15;20449700
4;640x360;3x3;2467500
4;640x360;5x5;2215000
4;640x360;7x7;2565900
4;640x360;9x9;3105700
4;640x360;11x11;3618500
4;640x360;13x13;4196400
4;640x360;15x15;5007900
3;320x180;3x3;1341600
3;320x180;5x5;1314000
3;320x180;7x7;1441400
3;320x180;9x9;1530200
3;320x180;11x11;1651700
3;320x180;13x13;1837400
3;320x180;15x15;2055300
2;160x90;3x3;1084200
2;160x90;5x5;1132800
2;160x90;7x7;1204700
2;160x90;9x9;1293400
2;160x90;11x11;1388700
2;160x90;13x13;2079200
2;160x90;15x15;6876500
1;80x45;3x3;1075300
1;80x45;5x5;1098800
1;80x45;7x7;1102100
1;80x45;9x9;1194400
1;80x45;11x11;1188000
1;80x45;13x13;1297400
1;80x45;15x15;1408400
